Gene1,Gene2
ZIC2,ARHGEF19
ZIC2,ARHGEF7
ZIC2,ARL5B
ZIC2,ARMCX4
ZIC2,ASCL1
ZIC2,ATP2C1
ZIC2,BANK1
ZIC2,BC051226
ZIC2,BCL9L
ZIC2,BDNF
ZIC2,BSCL2
ZIC2,BSN
ZIC2,BUB3
ZIC2,C1QL3
ZIC2,CACHD1
ZIC2,CACNA1A
ZIC2,CACNG8
ZIC2,CAR14
ZIC2,CBX4
ZIC2,CCNG1
ZIC2,CDK3-PS
ZIC2,CETN3
ZIC2,CFB
ZIC2,CGREF1
ZIC2,CHD2
ZIC2,CLCF1
ZIC2,CLU
ZIC2,COL4A4
ZIC2,COX4NB
ZIC2,CSDE1
ZIC2,CTRL
ZIC2,CYP2W1
ZIC2,D930028M14RIK
ZIC2,DAZAP2
ZIC2,DCTN3
ZIC2,DDX23
ZIC2,DDX3X
ZIC2,DHRS3
ZIC2,DHX30
ZIC2,DHX40
ZIC2,DKK3
ZIC2,DLX1AS
ZIC2,DNALC1
ZIC2,DYNLT3
ZIC2,EBP
ZIC2,EDN3
ZIC2,EIF4A1
ZIC2,ENPP7
ZIC2,ENSA
ZIC2,EPHB1
ZIC2,EVPL
ZIC2,FAM203A
ZIC2,FAM57B
ZIC2,FASTKD5
ZIC2,FAT2
ZIC2,FBN1
ZIC2,FBXL20
ZIC2,FBXW7
ZIC2,FOXL2
ZIC2,G3BP2
ZIC2,GATA6
ZIC2,GCAP14
ZIC2,GFRA2
ZIC2,GLI1
ZIC2,GLI2
ZIC2,GLI3
ZIC2,GM16119
ZIC2,GM17801
ZIC2,GM5464
ZIC2,GNA12
ZIC2,GNL1
ZIC2,GPR125
ZIC2,GRIK5
ZIC2,GRIN2D
ZIC2,GSE1
ZIC2,GSK3A
ZIC2,GTF2IRD1
ZIC2,HDDC3
ZIC2,HOXA11AS
ZIC2,HOXB7
ZIC2,HOXB8
ZIC2,HPCA
ZIC2,HPX
ZIC2,HSPB2
ZIC2,HSPE1
ZIC2,ING4
ZIC2,INO80E
ZIC2,INSIG1
ZIC2,JAG1
ZIC2,JKAMP
ZIC2,KDM6A
ZIC2,KLHL5
ZIC2,LEPRE1
ZIC2,LHX6
ZIC2,LRG1
ZIC2,LRRTM1
ZIC2,LRTM2
ZIC2,MACF1
ZIC2,MAEA
ZIC2,MBD5
ZIC2,MDFI
ZIC2,MFSD7C
ZIC2,MID1IP1
ZIC2,MIR17
ZIC2,MIR17HG
ZIC2,MIR18
ZIC2,MIR1895
ZIC2,MIR19A
ZIC2,MIR19B-1
ZIC2,MIR20A
ZIC2,MIR324
ZIC2,MIR486
ZIC2,MIR497
ZIC2,MIR721
ZIC2,MIR92-1
ZIC2,MORF4L1
ZIC2,MOXD1
ZIC2,MTAP4
ZIC2,MTMR11
ZIC2,MUSK
ZIC2,NDUFA11
ZIC2,NEGR1
ZIC2,NELL2
ZIC2,NLGN2
ZIC2,NLGN3
ZIC2,NOLC1
ZIC2,NPEPPS
ZIC2,NR2F2
ZIC2,NSMCE1
ZIC2,NTN3
ZIC2,ODF3L1
ZIC2,OLFR557
ZIC2,OLFR558
ZIC2,PDGFA
ZIC2,PDGFC
ZIC2,PDLIM4
ZIC2,PHKB
ZIC2,PHLDB1
ZIC2,PIGV
ZIC2,PLAGL2
ZIC2,PLK1S1
ZIC2,POLR3F
ZIC2,POU5F1
ZIC2,PPFIBP2
ZIC2,PPP1R11
ZIC2,PRKAG1
ZIC2,PRKCSH
ZIC2,PRKDC
ZIC2,PRMT1
ZIC2,PRRT2
ZIC2,PSMB7
ZIC2,PTCH1
ZIC2,PTCH2
ZIC2,PTGER4
ZIC2,PTK7
ZIC2,RAB21
ZIC2,RAD23A
ZIC2,RARG
ZIC2,RASGEF1A
ZIC2,RBBP6
ZIC2,REL
ZIC2,RHO
ZIC2,RRP8
ZIC2,RSBN1
ZIC2,RUNX1T1
ZIC2,RYBP
ZIC2,SGMS1
ZIC2,SIPA1
ZIC2,SLC1A2
ZIC2,SLC2A12
ZIC2,SLC35E1
ZIC2,SLC4A10
ZIC2,SLC6A2
ZIC2,SMAD1
ZIC2,SMARCB1
ZIC2,SMARCD3
ZIC2,SP7
ZIC2,SPATA24
ZIC2,SPINK4
ZIC2,SPRED3
ZIC2,SQSTM1
ZIC2,SSRP1
ZIC2,SYNJ1
ZIC2,SYT17
ZIC2,TAF10
ZIC2,TBC1D24
ZIC2,TBX4
ZIC2,TCF20
ZIC2,TCF7L2
ZIC2,THBS3
ZIC2,THOC6
ZIC2,THSD7B
ZIC2,TLX2
ZIC2,TMEM111
ZIC2,TMEM190
ZIC2,TMEM196
ZIC2,TNK2
ZIC2,TNNT2
ZIC2,TPD52L1
ZIC2,TRERF1
ZIC2,TRIM33
ZIC2,TRPV1
ZIC2,TWIST2
ZIC2,UBE2A
ZIC2,UBE2Q2
ZIC2,UBOX5
ZIC2,UNC5A
ZIC2,VCPIP1
ZIC2,WDR18
ZIC2,WNT7B
ZIC2,WWC1
ZIC2,XRCC6
ZIC2,ZFP189
ZIC2,ZIC1
ZIC2,ZNRF3
ZIC3,1700003M07RIK
ZIC3,1700029G01RIK
ZIC3,1810027O10RIK
ZIC3,2610017I09RIK
ZIC3,2610100L16RIK
ZIC3,2810468N07RIK
ZIC3,4921517D21RIK
ZIC3,4932441J04RIK
ZIC3,6330418K02RIK
ZIC3,6430562O15RIK
ZIC3,8430410A17RIK
ZIC3,9430041J12RIK
ZIC3,A530013C23RIK
ZIC3,AAMP
ZIC3,ABCA2
ZIC3,ACADVL
ZIC3,ACE
ZIC3,ADAM30
ZIC3,ADAMTS1
ZIC3,ADAMTS20
ZIC3,AI314278
ZIC3,ALPK3
ZIC3,AMH
ZIC3,ANK1
ZIC3,ANKRD17
ZIC3,ARC
ZIC3,ARHGEF19
ZIC3,ARHGEF25
ZIC3,ARHGEF7
ZIC3,ARL5B
ZIC3,ATP1B2
ZIC3,ATP2B2
ZIC3,AUTS2
ZIC3,BAG6
ZIC3,BANK1
ZIC3,BC024479
ZIC3,BC051226
ZIC3,BCL3
ZIC3,BDNF
ZIC3,C1RA
ZIC3,CACNA1A
ZIC3,CCNG1
ZIC3,CD93
ZIC3,CDC45
ZIC3,CEBPB
ZIC3,CETN3
ZIC3,CFP
ZIC3,CGREF1
ZIC3,CLCNKB
ZIC3,CLTA
ZIC3,CLU
ZIC3,CNNM2
ZIC3,CNTNAP1
ZIC3,COBRA1
ZIC3,COQ5
ZIC3,CPE
ZIC3,CTRL
ZIC3,CUL9
ZIC3,CYYR1
ZIC3,D19WSU162E
ZIC3,DDN
ZIC3,DDR1
ZIC3,DDX3X
ZIC3,DHX30
ZIC3,DKK3
ZIC3,DLG3
ZIC3,DLX1AS
ZIC3,DNAJC14
ZIC3,DNALC1
ZIC3,DNMT3L
ZIC3,DRD5
ZIC3,DYNLT3
ZIC3,E130310I04RIK
ZIC3,EIF4A2
ZIC3,ETHE1
ZIC3,FAM26F
ZIC3,FASTKD5
ZIC3,FBRS
ZIC3,FBXL20
ZIC3,FEV
ZIC3,FGF6
ZIC3,FGF8
ZIC3,FITM1
ZIC3,FMNL1
ZIC3,FOXL2
ZIC3,GABRA3
ZIC3,GATA6
ZIC3,GEMIN4
ZIC3,GFRA2
ZIC3,GH
ZIC3,GM15612
ZIC3,GM16119
ZIC3,GM16793
ZIC3,GM17801
ZIC3,GNL1
ZIC3,GOLGA4
ZIC3,GPS2
ZIC3,GPSM3
ZIC3,GRIN2D
ZIC3,GSE1
ZIC3,GTF2IRD1
ZIC3,HECA
ZIC3,HOXA11AS
ZIC3,HOXA7
ZIC3,HOXB7
ZIC3,HOXB8
ZIC3,HPCA
ZIC3,INO80E
ZIC3,IRS2
ZIC3,KDM6A
ZIC3,KPNA6
ZIC3,KRT17
ZIC3,KRT24
ZIC3,LHX6
ZIC3,LRRTM1
ZIC3,LRTM2
ZIC3,LTBP4
ZIC3,LYPD5
ZIC3,MAEA
ZIC3,MAN1A
ZIC3,MAST2
ZIC3,MET
ZIC3,MID1IP1
ZIC3,MIDN
ZIC3,MIR199B
ZIC3,MIR3087
ZIC3,MIR486
ZIC3,MIR9-3
ZIC3,MIRA
ZIC3,MLL3
ZIC3,MPST
ZIC3,MPZL3
ZIC3,MTAP4
ZIC3,MUSK
ZIC3,MYCL1
ZIC3,NEGR1
ZIC3,NELL2
ZIC3,NFE2L1
ZIC3,NLGN2
ZIC3,NLGN3
ZIC3,NOG
ZIC3,NOLC1
ZIC3,NTN1
ZIC3,NTN3
ZIC3,NUDT21
ZIC3,OBSL1
ZIC3,ODF2
ZIC3,OLFR557
ZIC3,OLFR558
ZIC3,OPTC
ZIC3,P2RX1
ZIC3,PABPN1L
ZIC3,PARD3
ZIC3,PBX2
ZIC3,PDGFA
ZIC3,PDGFC
ZIC3,PDZRN3
ZIC3,PEX6
ZIC3,PFKFB4
ZIC3,PHLDB1
ZIC3,PLAGL2
ZIC3,PLOD1
ZIC3,POLD4
ZIC3,POLR3F
ZIC3,POLR3G
ZIC3,POU2F1
ZIC3,POU5F1
ZIC3,PRDM11
ZIC3,PRMT1
ZIC3,PRSS22
ZIC3,PSMC3IP
ZIC3,PSME1
ZIC3,PTCH1
ZIC3,PTCH2
ZIC3,PTGER1
ZIC3,PTK7
ZIC3,PTPN14
ZIC3,PURB
ZIC3,QSER1
ZIC3,RANGRF
ZIC3,RAP1GAP
ZIC3,RCOR2
ZIC3,REL
ZIC3,RGS11
ZIC3,RGS9BP
ZIC3,RHO
ZIC3,RNF123
ZIC3,RNMTL1
ZIC3,RPRD1B
ZIC3,RUSC1
ZIC3,RYBP
ZIC3,SAMD12
ZIC3,SBNO1
ZIC3,SCAF1
ZIC3,SCRIB
ZIC3,SEPT11
ZIC3,SETD1B
ZIC3,SIPA1
ZIC3,SLC35A4
ZIC3,SLC35E1
ZIC3,SLC44A3
ZIC3,SLC44A4
ZIC3,SLC6A2
ZIC3,SMAD6
ZIC3,SNORA81
ZIC3,SNORD2
ZIC3,SNX1
ZIC3,SNX27
ZIC3,SNX31
ZIC3,SNX6
ZIC3,SP7
ZIC3,SPATA24
ZIC3,SQSTM1
ZIC3,SSTR2
ZIC3,STAG2
ZIC3,SYT17
ZIC3,SYT6
ZIC3,T
ZIC3,TAF10
ZIC3,TANK
ZIC3,TAS1R2
ZIC3,TBC1D24
ZIC3,TBCB
ZIC3,TCF20
ZIC3,TCF25
ZIC3,TCF7L2
ZIC3,TCTA
ZIC3,THBS3
ZIC3,THOC6
ZIC3,THPO
ZIC3,THSD7B
ZIC3,TIMP4
ZIC3,TMEM111
ZIC3,TMEM190
ZIC3,TMEM28
ZIC3,TNNT2
ZIC3,TRHDE
ZIC3,TWIST2
ZIC3,UBN2
ZIC3,UBOX5
ZIC3,VAMP3
ZIC3,VARS
ZIC3,VKORC1L1
ZIC3,WDR18
ZIC3,WNT7B
ZIC3,YIPF4
ZIC3,ZBTB48
ZIC3,ZFP128
ZIC3,ZFP444
ZIC3,ZMYND19
ZIC3,ZNF512B
ZIC3,ZNRF3
ZKSCAN17,JARID2
ZKSCAN4,NKAPL
ZKSCAN4,PGBD1
ZKSCAN6,NCKAP5L
ZMYM2,CEP110
ZMYM2,FGFR1OP2
ZMYM2,NANOG
ZMYM2,POU5F1
ZMYM2,SMAD1
ZMYM2,SMAD2
ZMYM2,SMAD3
ZMYM2,SMAD4
ZMYM2,SMAD7
ZMYND11,MAPK1
ZMYND11,RELA
ZNRD1,ADCY1
ZNRD1,ADCY10
ZNRD1,ADCY2
ZNRD1,ADCY3
ZNRD1,ADCY4
ZNRD1,ADCY5
ZNRD1,ADCY6
ZNRD1,ADCY7
ZNRD1,ADCY8
ZNRD1,ADCY9
ZNRD1,AK3
ZNRD1,CTPS
ZNRD1,CTPS2
ZNRD1,EMG1
ZNRD1,ENTPD1
ZNRD1,ENTPD2
ZNRD1,ENTPD3
ZNRD1,ENTPD8
ZNRD1,GCH1
ZNRD1,GUCY1A2
ZNRD1,GUCY1A3
ZNRD1,GUCY1B2
ZNRD1,GUCY1B3
ZNRD1,GUCY2C
ZNRD1,GUCY2D
ZNRD1,GUCY2E
ZNRD1,GUCY2F
ZNRD1,IMP3
ZNRD1,ITPA
ZNRD1,MOCS1
ZNRD1,NIP7
ZNRD1,NME1
ZNRD1,NME2
ZNRD1,NME3
ZNRD1,NME4
ZNRD1,NME5
ZNRD1,NME6
ZNRD1,NME7
ZNRD1,NPR1
ZNRD1,NPR2
ZNRD1,NTPCR
ZNRD1,NUDT2
ZNRD1,PCNA
ZNRD1,PKLR
ZNRD1,PKM
ZNRD1,PNPT1
ZNRD1,POLR1A
ZNRD1,POLR1B
ZNRD1,POLR1C
ZNRD1,POLR2E
ZNRD1,POLR2F
ZNRD1,POLR2H
ZNRD1,POLR2I
ZNRD1,POLR2K
ZNRD1,POLR2L
ZNRD1,RRN3
ZSCAN21,PML
ZSCAN2,MZF1
ZSCAN2,NFE2
ZSCAN2,NKD2
ZSCAN2,ZFP513
ZSWIM4,EWSR1
ZSWIM4,SSBP3
ZZZ3,CCDC101
ZZZ3,CSRP2BP
ZZZ3,DR1
ZZZ3,KAT2A
ZZZ3,KAT2B
ZZZ3,MAP3K7
ZZZ3,MBIP
ZZZ3,POLE4
ZZZ3,TFCP2L1
ZZZ3,YEATS2
RGS14,GNAI3
MAPK3,GNAI3
MAPK1,GNAI3
RAPGEF3,GNAI3
NKX3-1,PBSN
ORC2,CDC45
KNTC1,CDC45
CHAF1A,CDC45
BRCA1,CDC45
ATM,CDC45
TIMELESS,CDC45
RFC1,CDC45
ANKRD32,CDC45
RAD51,CDC45
PTTG1,CDC45
ESPL1,CDC45
TRIP13,CDC45
FOXM1,CDC45
PTRF,CAV2
KLF6,JUN
JUN,KLF6
KLF6,BTG2
BTG2,KLF6
TBX2,BMP4
BMP4,TBX2
TBX2,NKX2-5
NKX2-5,TBX2
TRP53,NGFR
MAPK8,NGFR
HGF,NGFR
MYD88,NGFR
T,WNT3
LEF1,WNT3
BMP4,WNT3
CTNNB1,WNT3
WNT5A,WNT3
WNT1,WNT3
WNT5A,WNT9A
WNT1,WNT9A
PA2G4,ACTR2
CDC5L,ACTR2
DAB2,ACTR2
BIN1,ACTR2
MAPK1,ACTR2
MAPK8,ACTR2
SYT1,ACTR2
WNT5A,ACTR2
RGS14,ITGB2L
DMP1,FGF23
PTH,FGF23
MAPK1,FGF23
BMP4,FGF23
VDR,FGF23
MEN1,FGF23
MAPK3,FGF23
SOS1,FGF23
CSF1,FGF23
MAPK1,FGF6
MAPK3,FGF6
SOS1,FGF6
TFDP2,CCND2
E2F2,CCND2
GLI1,CCND2
E2F5,CCND2
TFDP1,CCND2
CBFB,CCND2
RUNX1,CCND2
E2F1,CCND2
GLI3,CCND2
E2F3,CCND2
E2F4,CCND2
ABL1,CCND2
CCND1,CCND2
IL10,CCL2
HAND2,CCL2
MMP9,CCL2
TNF,CCL2
TGFB1,CCL2
IFNG,CCL2
TRP53,CCL2
TLR4,CCL2
MAPK8,CCL2
AKT1,CCL2
IL4,CCL2
HGF,CCL2
MYD88,CCL2
MAPK14,CCL2
CSF2,CCL2
IL17A,CCL2
CSF1,CCL2
JUN,LOC102641905
RELA,LOC102641905
NFKB1,LOC102641905
PCBD1,TH
SHH,TH
PCBD2,TH
NR4A2,TH
PHOX2B,TH
LMX1A,TH
TSC22D3,SCNN1G
RAF1,SCNN1G
WWP1,SCNN1G
LHX2,SIX6
SIX6,LHX2
LHX2,LEF1
LEF1,LHX2
LHX2,SHH
SHH,LHX2
LHX2,DLX1
DLX1,LHX2
LHX2,SIX3
SIX3,LHX2
LHX2,ROBO1
LHX2,FOXG1
FOXG1,LHX2
MNT,DUT
MNT,GAPDH
MNT,GM20899
MNT,MXD4
MXD4,MNT
RGS14,ITGB2
TWIST2,CDH1
SOX2,CDH1
MMP9,CDH1
T,CDH1
EZH2,CDH1
WT1,CDH1
APC,CDH1
TRP53,CDH1
BMP4,CDH1
FOXA1,CDH1
AKT1,CDH1
HGF,CDH1
POU5F1,CDH1
MAPK14,CDH1
CCND1,CDH1
BMI1,CDH1
AR,CDH1
RUNX3,CDH1
NOTCH1,CDH1
FOXA2,CDH1
TGFB1,CDH1
JUP,CDH1
NANOG,CDH1
SMAD2,CDH1
WNT5A,CDH1
ILK,CDH1
MAPK3,CDH1
MAPK12,CDH4
JUP,CDH4
MEF2A,CDH4
MEF2D,CDH4
MAPK11,CDH4
ABL1,CDH4
MAPK14,CDH4
MEF2C,CDH4
BCL6B,ETV5
ETV5,BCL6B
IL10,CCL11
TNF,CCL11
IL4,CCL11
CSF2,CCL11
IL17A,CCL11
PDCD11,RTCA
AATF,RTCA
DAZAP2,SLAIN1
DAZAP2,DAZAP1
MAPK3,REM1
MAPK8,REM1
MAPK1,REM1
SOS1,REM1
CCND1,REM1
MAPK14,REM1
JUN,REM1
STAT3,REM1
HGF,REM1
AKT1,REM1
NF1,REM1
TRP53,REM1
ZHX2,REM1
RAF1,REM1
MYC,REM1
FOS,REM1
MYCN,REM1
BRWD1,CCM2
NKX3-1,TMPRSS2
ETV4,TMPRSS2
ERG,TMPRSS2
AR,TMPRSS2
CDC5L,GALNT1
MYF5,MSTN
MYF5,TCF12
TCF12,MYF5
MYF5,MEF2B
MYF5,PAX7
MYF5,MEF2A
MEF2A,MYF5
MYF5,MEF2D
MEF2D,MYF5
MAPK11,MYF5
MYF5,CDH15
MAPK14,MYF5
MYF5,CCND1
CCND1,MYF5
MYF5,MEF2C
MEF2C,MYF5
MAPK12,MYF5
MYF5,MYRF
MYF5,PRDM16
PRDM16,MYF5
MYF5,DMD
PPARG,CREB1
CREB1,PPARG
PPARG,KDM3B
PPARG,STAT6
STAT6,PPARG
PPARG,AGT
PPARG,KDM3A
PPARG,ACTB
PPARG,IL1B
PPARG,DECR1
PPARG,LOC102641751
PPARG,UBE2I
PPARG,FOXO1
PPARG,ABCA1
PPARG,HPS3
PPARG,LPIN1
PPARG,SP1
SP1,PPARG
CCND1,PPARG
MAPK14,PPARG
PPARG,NCOA2
NCOA2,PPARG
PPARG,RUNX2
PPARG,PNPLA2
PPARG,CTNNB1
CTNNB1,PPARG
PPARG,SREBF1
SREBF1,PPARG
PPARG,SMARCA4
SMARCA4,PPARG
PPARG,PIAS1
PIAS1,PPARG
PPARG,FGF21
PPARG,AKT1
AKT1,PPARG
PPARG,BGLAP2
PPARG,NCOR2
NCOR2,PPARG
PPARG,IL6
PPARG,RPTOR
PPARG,TFAM
PPARG,FOXP3
FOXP3,PPARG
TNF,PPARG
PPARG,INS2
PPARG,MTOR
PPARG,BGLAP
PPARG,FASN
NCOA1,PPARG
PPARG,CREBBP
CREBBP,PPARG
PPARG,ITPKB
RAF1,PPP2R5D
RAF1,LAMTOR2
RAF1,PRKCB
RAF1,PPP2R1B
RAF1,JAK2
RAF1,IQGAP1
RAF1,GP1BA
RAF1,YWHAB
RAF1,PRKCA
RAF1,CNKSR1
RAF1,ARRB1
RAF1,ITGA2B
RAF1,AKT3
RAF1,PRKCH
RAF1,FGG
RAF1,FGA
RAF1,PAK2
RAF1,NFKB1
RAF1,MAP2K2
RAF1,PLK3
RAF1,MARK3
RAF1,CNKSR2
RAF1,RAP1B
RAF1,YWHAZ
RAF1,LOC102641764
RAF1,PHB
RAF1,1700071K01RIK
RAF1,LSP1
RAF1,UBC
RAF1,GP1BB
RAF1,ARAF
RAF1,SHOC2
RAF1,VWF
RAF1,CSK
RAF1,ITPKB
RAF1,FYN
RAF1,AKT2
RAF1,4930544G11RIK
RAF1,MAPK3
MAPK3,RAF1
RAF1,PAK7
RAF1,NEDD4L
RAF1,HRAS
RAF1,MAP3K11
RAF1,RRAS
RAF1,BRAF
RAF1,PIK3CB
RAF1,GP5
RAF1,RAPGEF4
RAF1,PPP2CA
RAF1,MAP2K1
RAF1,PAK3
RAF1,PEBP1
RAF1,PIK3CD
RAF1,PPP2R1A
RAF1,PRKCD
RAF1,TLN1
RAF1,LYN
RAF1,GM11787
RAF1,KRAS
RAF1,PIK3R3
RAF1,PRKACA
RAF1,PIK3R2
RAF1,PPP5C
RAF1,GRB2
RAF1,GP9
RAF1,SCNN1B
MAPK1,RAF1
RAF1,PIK3CA
RAF1,BRAP
RAF1,PRKG2
RAF1,RHOA
RAF1,RRAS2
RAF1,PRKG1
RAF1,RAPGEF3
RAPGEF3,RAF1
RAF1,FN1
RAF1,PRKACB
RAF1,PPP2R5C
RAF1,APBB1IP
RAF1,KSR2
RAF1,TSC22D3
TSC22D3,RAF1
RAF1,KSR1
RAF1,IL17RD
RAF1,PPP2CB
RAF1,HSP90AB1
RAF1,MRAS
RAF1,PAK1
RAF1,PBP2
RAF1,YWHAG
RAF1,PIK3R1
RAF1,SGK2
RAF1,ITGB3
RAF1,VCL
RAF1,PAK6
RAF1,GM8430
RAF1,RPS27A
RAF1,PRKCE
RAF1,RELA
RAF1,WDR83
RAF1,ARRB2
RAF1,YWHAE
RAF1,HSP90AA1
RAF1,PPP2R5A
RAF1,WWP1
WWP1,RAF1
RAF1,SRC
RAF1,SGK3
RAF1,SCNN1A
RAF1,SGK1
RAF1,BAD
RAF1,PPP2R5B
RAF1,AKT1
AKT1,RAF1
RAF1,PPP2R5E
RAF1,PAQR3
RAF1,MDK
RAF1,NRAS
RAF1,RAP1A
RAF1,FGB
MCM7,MCMBP
MCM7,PLK2
MCM7,CHAF1B
MCM7,SMC2
MCM7,MAPRE2
MCM7,OBFC1
MCM7,TSR1
MCM7,INCENP
MCM7,RRM2B
MCM7,NUF2
MCM7,GINS3
MCM7,POLE3
MCM7,MCMDC2
MCM7,RIF1
MCM7,HELLS
MCM7,CCNB3
MCM7,PRC1
MCM7,TOPBP1
MCM7,CCNA1
MCM7,MCM8
MCM7,CDCA8
MCM7,CDKN1B
MCM7,RBL1
RBL1,MCM7
MCM7,DSCC1
MCM7,CHAF1A
CHAF1A,MCM7
MCM7,MCM5
MCM5,MCM7
MCM7,GMNN
MCM7,DUT
MCM7,MEIOB
MCM7,MSH2
MCM7,GEN1
MCM7,POLR2B
POLR2B,MCM7
MCM7,GINS2
MCM7,HAT1
CCND1,MCM7
MCM7,LOC102641469
MCM7,CDK4
MCM7,GM8430
MCM7,RPS27A
MCM7,CCNE1
MCM7,ESPL1
ESPL1,MCM7
MCM7,CDC27
MCM7,ASF1A
MCM7,RFC5
MCM7,RAD51
RAD51,MCM7
MCM7,WDHD1
MCM7,BUB1
MCM7,SSRP1
SSRP1,MCM7
MCM7,SMC3
MCM7,SMC5
MCM7,POLE4
MCM7,NCAPD2
MCM7,MAD2L1
MCM7,LOC102641123
MCM7,KIF20B
MCM7,RFC4
MCM7,MCM9
MCM7,KIF20A
MCM7,GM5593
MCM7,LOC102643276
MCM7,CHEK2
MCM7,UBC
MCM7,CDC6
SMAD1,ACVRL1
SMAD9,ACVRL1
SMAD4,ACVR1B
TGFB1,ACVR1B
SMAD3,ACVR1B
SMAD5,ACVR1B
BMP4,ACVR1B
SOX9,RSPO1
SOX9,FGF10
SOX9,ONECUT1
ONECUT1,SOX9
SOX9,MSX1
MSX1,SOX9
SOX9,QSOX1
SOX9,LGR5
SOX9,SMAD4
SMAD4,SOX9
SOX9,BGLAP
SOX9,HAPLN1
SOX9,EGFR
SOX9,SOX2
SOX2,SOX9
SOX9,KRT19
SOX9,CYP19A1
SOX9,WNT1
WNT1,SOX9
SOX9,SOX6
SOX6,SOX9
SOX9,WNT5A
WNT5A,SOX9
SOX9,SMAD2
SMAD2,SOX9
SOX9,PAX6
PAX6,SOX9
SOX9,KLF4
KLF4,SOX9
SOX9,IHH
SOX9,BMP2
SOX9,BGLAP2
SOX9,POU5F1
POU5F1,SOX9
SOX9,TWIST1
SHH,SOX9
SOX9,SOX7
SOX7,SOX9
SOX9,SPP1
SOX9,JAG1
PTHLH,SOX9
SOX9,SMAD3
SMAD3,SOX9
SOX9,IGF1
SOX9,SOX17
SOX17,SOX9
SOX9,PTF1A
PTF1A,SOX9
SOX9,PRKACB
SOX9,SP7
SP7,SOX9
NKX3-2,SOX9
SOX9,FOXA2
FOXA2,SOX9
SOX9,PRKG2
SOX9,ACAN
SOX9,SOX3
SOX3,SOX9
SOX9,FGFR2
SOX9,CEACAM1
SOX9,BMP4
BMP4,SOX9
SOX9,FGF18
SOX9,SCX
SCX,SOX9
SOX9,SOX4
SOX4,SOX9
SOX9,WNT4
SOX9,SRY
SOX9,MMP13
AKT1,RDX
PDCD11,C1D
PA2G4,GM2A
MAPK1,GM2A
AKT1,HK2
TRP53,HK2
KAT2B,GATA3
GATA3,KAT2B
KAT2B,ESR1
ESR1,KAT2B
KAT2B,BMYC
KAT2B,HDAC2
HDAC2,KAT2B
KAT2B,SIN3A
SIN3A,KAT2B
KAT2B,KAT5
KAT5,KAT2B
KAT2B,KMT2B
KAT2B,TAF6
TAF6,KAT2B
KAT2B,TWISTNB
KAT2B,HIST1H2BK
KAT2B,POLR1A
POLR1A,KAT2B
KAT2B,TADA2B
KAT2B,WDR38
KAT2B,TBX5
TBX5,KAT2B
KAT2B,NCOA1
NCOA1,KAT2B
KAT2B,HIST3H2A
KAT2B,UBC
KAT2B,ATXN7L3
KAT2B,THRB
THRB,KAT2B
KAT2B,TSTD1
KAT2B,RUVBL2
RUVBL2,KAT2B
KAT2B,MYC
MYC,KAT2B
KAT2B,H2AFX
KAT2B,HIST2H2AB
KAT2B,KAT6A
KAT2B,POLR2F
POLR2F,KAT2B
KAT2B,NOTCH4
NOTCH4,KAT2B
KAT2B,MED17
MED17,KAT2B
KAT2B,POLR1E
POLR1E,KAT2B
KAT2B,KMT2D
KAT2B,GATA1
GATA1,KAT2B
KAT2B,TAF1A
TAF1A,KAT2B
KAT2B,MYBBP1A
MYBBP1A,KAT2B
KAT2B,CBFB
CBFB,KAT2B
KAT2B,TADA3
TADA3,KAT2B
KAT2B,HDAC5
HDAC5,KAT2B
KAT2B,POLR2L
KAT2B,CD3EAP
KAT2B,RUNX1
RUNX1,KAT2B
KAT2B,NCOA3
NCOA3,KAT2B
KAT2B,SETD1A
KAT2B,SUPT3
KAT2B,MRGBP
KAT2B,NOTCH2
NOTCH2,KAT2B
KAT2B,MSL1
KAT2B,FOXA1
FOXA1,KAT2B
KAT2B,ERCC6
ERCC6,KAT2B
KAT2B,DMAP1
DMAP1,KAT2B
KAT2B,ING3
ING3,KAT2B
KAT2B,RUVBL1
RUVBL1,KAT2B
KAT2B,HEY2
HEY2,KAT2B
KAT2B,SMARCA4
SMARCA4,KAT2B
KAT2B,TRRAP
TRRAP,KAT2B
KAT2B,HEY1
HEY1,KAT2B
KAT2B,HIST1H2BM
KAT2B,ELP3
ELP3,KAT2B
KAT2B,SUPT7L
KAT2B,HIST2H2AA1
KAT2B,HIST1H2AL
KAT2B,HIST2H2AA2
KAT2B,POLR2E
POLR2E,KAT2B
KAT2B,ZNRD1
ZNRD1,KAT2B
KAT2B,H2AFB3
KAT2B,MEAF6
KAT2B,DDX21
KAT2B,HIST2H4
KAT2B,HIST1H4B
KAT2B,HIST1H4C
KAT2B,HIST1H4D
KAT2B,HIST4H4
KAT2B,HIST1H4J
KAT2B,HIST1H4A
KAT2B,HIST1H4I
KAT2B,HIST1H4M
KAT2B,HIST1H4F
KAT2B,LOC102641229
KAT2B,HIST1H4K
KAT2B,HIST1H4N
KAT2B,HIST1H4H
KAT2B,LOC102641086
KAT2B,LOC100862456
KAT2B,POLR2K
POLR2K,KAT2B
KAT2B,SUPT20
KAT2B,MAML2
KAT2B,TADA1
KAT2B,SETD1B
KAT2B,ZFPM1
ZFPM1,KAT2B
KAT2B,NCOA2
NCOA2,KAT2B
KAT2B,GM8430
KAT2B,RPS27A
KAT2B,BAZ1B
BAZ1B,KAT2B
