,source_gene,target_gene
6365,C19orf48,CEBPD
6366,C19orf48,RFX5
6367,C19orf48,FOSL2
6368,C19orf48,MYBL2
6369,C19orf48,ELF1
6370,MED21,JUND
6371,MED21,MAZ
6372,MED21,REST
6373,MED21,MYC
6374,MED21,CREB1
6375,MED21,CEBPD
6376,MED21,RFX5
6377,MED21,FOSL2
6378,MED21,MYBL2
6379,MED21,ELF1
6380,ZNF121,MAFF
6381,ZNF121,JUND
6382,ZNF121,MAZ
6383,ZNF121,REST
6384,ZNF121,MYC
6385,ZNF121,CREB1
6386,ZNF121,CEBPD
6387,ZNF121,RFX5
6388,ZNF121,FOSL2
6389,ZNF121,MYBL2
6390,ZNF121,ELF1
6391,ASNSD1,JUND
6392,ASNSD1,MAZ
6393,ASNSD1,REST
6394,ASNSD1,MYC
6395,ASNSD1,CREB1
6396,ASNSD1,CEBPD
6397,ASNSD1,RFX5
6398,ASNSD1,FOSL2
6399,ASNSD1,MYBL2
6400,CCDC82,JUND
6401,CCDC82,MYC
6402,CCDC82,CREB1
6403,CCDC82,CEBPD
6404,CCDC82,RFX5
6405,CCDC82,FOSL2
6406,ZNF551,JUND
6407,ZNF551,MAZ
6408,ZNF551,REST
6409,ZNF551,MYC
6410,ZNF551,CREB1
6411,ZNF551,CEBPD
6412,ZNF551,RFX5
6413,ZNF551,FOSL2
6414,ZNF551,MYBL2
6415,PIN1,JUND
6416,PIN1,MAZ
6417,PIN1,REST
6418,PIN1,MYC
6419,PIN1,CREB1
6420,PIN1,CEBPD
6421,PIN1,RFX5
6422,PIN1,FOSL2
6423,PIN1,MYBL2
6424,PDZK1,JUND
6425,PDZK1,MAZ
6426,PDZK1,REST
6427,PDZK1,MYC
6428,PDZK1,CREB1
6429,PDZK1,CEBPD
6430,PDZK1,RFX5
6431,PDZK1,FOSL2
6432,PDZK1,MYBL2
6433,PDZK1,ELF1
6434,ZFP82,JUND
6435,ZFP82,MAZ
6436,ZFP82,REST
6437,ZFP82,MYC
6438,ZFP82,CREB1
6439,ZFP82,CEBPD
6440,ZFP82,RFX5
6441,ZFP82,FOSL2
6442,ZFP82,MYBL2
6443,ZFP82,ELF1
6444,TFRC,JUND
6445,TFRC,MAZ
6446,TFRC,REST
6447,TFRC,MYC
6448,TFRC,CREB1
6449,TFRC,CEBPD
6450,TFRC,RFX5
6451,TFRC,FOSL2
6452,TFRC,MYBL2
6453,TFRC,ELF1
6454,DGAT1,MAFF
6455,DGAT1,JUND
6456,DGAT1,MAZ
6457,DGAT1,REST
6458,DGAT1,MYC
6459,DGAT1,CREB1
6460,DGAT1,CEBPD
6461,DGAT1,RFX5
6462,DGAT1,FOSL2
6463,DGAT1,MYBL2
6464,DGAT1,ELF1
6465,NUSAP1,MAFF
6466,NUSAP1,JUND
6467,NUSAP1,MAZ
6468,NUSAP1,REST
6469,NUSAP1,MYC
6470,NUSAP1,CREB1
6471,NUSAP1,CEBPD
6472,NUSAP1,RFX5
6473,NUSAP1,FOSL2
6474,NUSAP1,MYBL2
6475,NUSAP1,ELF1
6476,KNSTRN,MAFF
6477,KNSTRN,JUND
6478,KNSTRN,MAZ
6479,KNSTRN,REST
6480,KNSTRN,MYC
6481,KNSTRN,CREB1
6482,KNSTRN,CEBPD
6483,KNSTRN,RFX5
6484,KNSTRN,FOSL2
6485,KNSTRN,MYBL2
6486,KNSTRN,ELF1
6487,PHGDH,JUND
6488,PHGDH,MAZ
6489,PHGDH,REST
6490,PHGDH,MYC
6491,PHGDH,CREB1
6492,PHGDH,CEBPD
6493,PHGDH,RFX5
6494,PHGDH,FOSL2
6495,PHGDH,MYBL2
6496,PHGDH,ELF1
6497,SKA3,JUND
6498,SKA3,MAZ
6499,SKA3,REST
6500,SKA3,MYC
6501,SKA3,CREB1
6502,SKA3,CEBPD
6503,SKA3,RFX5
6504,SKA3,FOSL2
6505,SKA3,MYBL2
6506,SKA3,ELF1
6507,AHR,CREB1
6508,PEG3,CREB1
6509,LAPTM4B,JUND
6510,LAPTM4B,MAZ
6511,LAPTM4B,REST
6512,LAPTM4B,MYC
6513,LAPTM4B,CREB1
6514,LAPTM4B,CEBPD
6515,LAPTM4B,RFX5
6516,LAPTM4B,FOSL2
6517,LAPTM4B,MYBL2
6518,LAPTM4B,ELF1
6519,PSMG1,JUND
6520,PSMG1,MAZ
6521,PSMG1,REST
6522,PSMG1,MYC
6523,PSMG1,CREB1
6524,PSMG1,CEBPD
6525,PSMG1,RFX5
6526,PSMG1,FOSL2
6527,PSMG1,MYBL2
6528,PSMG1,ELF1
6529,CRAT,JUND
6530,CRAT,MAZ
6531,CRAT,REST
6532,CRAT,MYC
6533,CRAT,CREB1
6534,CRAT,CEBPD
6535,CRAT,RFX5
6536,CRAT,FOSL2
6537,CRAT,MYBL2
6538,CRAT,ELF1
6539,RGN,JUND
6540,RGN,MAZ
6541,RGN,REST
6542,RGN,MYC
6543,RGN,CREB1
6544,RGN,CEBPD
6545,RGN,RFX5
6546,RGN,FOSL2
6547,RGN,MYBL2
6548,RGN,ELF1
6549,CEBPD,GEMIN8
6550,CEBPD,FLRT2
6551,CEBPD,ACOX2
6552,CEBPD,C12orf10
6553,CEBPD,GYG1
6554,CEBPD,DSN1
6555,CEBPD,CREB3L4
6556,CEBPD,EXOSC3
6557,CEBPD,MEP1A
6558,CEBPD,UQCC1
6559,CEBPD,CCNB1
6560,CEBPD,PSAT1
6561,CEBPD,ANG
6562,CEBPD,WDR54
6563,CEBPD,ZNF217
6564,CEBPD,ZNF850
6565,CEBPD,PLA2G12B
6566,CEBPD,ZNF560
6567,CEBPD,ZNF227
6568,CEBPD,PAFAH1B3
6569,CEBPD,SALL4
6570,CEBPD,PITX1
6571,CEBPD,THAP5
6572,CEBPD,CENPW
6573,CEBPD,PLRG1
6574,CEBPD,MAFF
6575,CEBPD,FASTKD2
6576,CEBPD,BCS1L
6577,CEBPD,MTHFD1
6578,CEBPD,RAB25
6579,CEBPD,PMAIP1
6580,CEBPD,RFC2
6581,CEBPD,DNASE1
6582,CEBPD,FEN1
6583,CEBPD,TPM2
6584,CEBPD,ISY1
6585,CEBPD,ZNF569
6586,CEBPD,BIRC5
6587,CEBPD,MTFP1
6588,CEBPD,SLC7A3
6589,CEBPD,FAM114A1
6590,CEBPD,EBNA1BP2
6591,CEBPD,CKAP2
6592,CEBPD,CTPS1
6593,CEBPD,PLAGL2
6594,CEBPD,ZNF484
6595,CEBPD,JUND
6596,CEBPD,DUT
6597,CEBPD,YBX1
6598,CEBPD,F3
6599,CEBPD,ARL6IP6
6600,CEBPD,KDM2B
6601,CEBPD,TGIF2
6602,CEBPD,ZNF695
6603,CEBPD,ALG6
6604,CEBPD,EEF1E1
6605,CEBPD,LAMB2
6606,CEBPD,APOC4.APOC2
6607,CEBPD,TEAD4
6608,CEBPD,TERF1
6609,CEBPD,ZNF66
6610,CEBPD,SEC11C
6611,CEBPD,APOC2
6612,CEBPD,ACADVL
6613,CEBPD,ARSE
6614,CEBPD,CTSC
6615,CEBPD,ZNF677
6616,CEBPD,RSU1
6617,CEBPD,CETN3
6618,CEBPD,CEBPA
6619,CEBPD,TET1
6620,CEBPD,FBL
6621,CEBPD,CACYBP
6622,CEBPD,ALB
6623,CEBPD,CRABP2
6624,CEBPD,ANLN
6625,CEBPD,DLGAP5
6626,CEBPD,ZNF512
6627,CEBPD,ZNF581
6628,CEBPD,ZFAND2A
6629,CEBPD,ADSL
6630,CEBPD,TTF1
6631,CEBPD,NNAT
6632,CEBPD,ZNF770
6633,CEBPD,HDX
6634,CEBPD,NDUFAF4
6635,CEBPD,FABP1
6636,CEBPD,ECT2
6637,CEBPD,AASS
6638,CEBPD,APOC3
6639,CEBPD,ASNS
6640,CEBPD,SLC7A6
6641,CEBPD,PEMT
6642,CEBPD,CMC1
6643,CEBPD,DPYSL2
6644,CEBPD,CDK4
6645,CEBPD,XPO5
6646,CEBPD,TP53
6647,CEBPD,NDUFAF5
6648,CEBPD,CENPF
6649,CEBPD,WDR74
6650,CEBPD,CDK1
6651,CEBPD,HNF4A
6652,CEBPD,ZNF880
6653,CEBPD,NODAL
6654,CEBPD,STAT2
6655,CEBPD,BBS9
6656,CEBPD,DERA
6657,CEBPD,FANCB
6658,CEBPD,C12orf45
6659,CEBPD,ANP32E
6660,CEBPD,SPTLC3
6661,CEBPD,CDKN3
6662,CEBPD,NUP54
6663,CEBPD,BUB1
6664,CEBPD,NUP93
6665,CEBPD,TDP2
6666,CEBPD,AURKB
6667,CEBPD,NUP85
6668,CEBPD,DKC1
6669,CEBPD,THRB
6670,CEBPD,ZNF814
6671,CEBPD,BSCL2
6672,CEBPD,MLXIPL
6673,CEBPD,LEAP2
6674,CEBPD,NUP88
6675,CEBPD,NPRL2
6676,CEBPD,MCM6
6677,CEBPD,G6PC3
6678,CEBPD,RFX7
6679,CEBPD,ZNF595
6680,CEBPD,CAPG
6681,CEBPD,ITGB5
6682,CEBPD,UBL7
6683,CEBPD,ANXA3
6684,CEBPD,SHMT2
6685,CEBPD,ITIH4
6686,CEBPD,HMGA2
6687,CEBPD,CAMK2D
6688,CEBPD,ANAPC7
6689,CEBPD,PPARA
6690,CEBPD,COMMD3
6691,CEBPD,HIBCH
6692,CEBPD,ZNF788
6693,CEBPD,CAPN12
6694,CEBPD,ACAD11
6695,CEBPD,BZW2
6696,CEBPD,WDR43
6697,CEBPD,WFDC2
6698,CEBPD,ZNF721
6699,CEBPD,CREB3L3
6700,CEBPD,ZNF281
6701,CEBPD,TCF7L1
6702,CEBPD,PRIM1
6703,CEBPD,TF
6704,CEBPD,MYCN
6705,CEBPD,MELK
6706,CEBPD,PRMT5
6707,CEBPD,MCM3
6708,CEBPD,MMS22L
6709,CEBPD,LITAF
6710,CEBPD,UCP2
6711,CEBPD,DNAH14
6712,CEBPD,BPTF
6713,CEBPD,CENPE
6714,CEBPD,ASGR1
6715,CEBPD,PIGH
6716,CEBPD,FLRT3
6717,CEBPD,TIMM21
6718,CEBPD,ZNF398
6719,CEBPD,NUP37
6720,CEBPD,SLC35D2
6721,CEBPD,GNPNAT1
6722,CEBPD,UBE2C
6723,CEBPD,MCM4
6724,CEBPD,ID2
6725,CEBPD,ZNF726
6726,CEBPD,ARG2
6727,CEBPD,ZNF134
6728,CEBPD,POP5
6729,CEBPD,ZNF143
6730,CEBPD,IRF9
6731,CEBPD,ZNF589
6732,CEBPD,ZNF22
6733,CEBPD,VRK1
6734,CEBPD,AGT
6735,CEBPD,RAMP1
6736,CEBPD,ZBTB3
6737,CEBPD,TMEM69
6738,CEBPD,DROSHA
6739,CEBPD,ARID3B
6740,CEBPD,JUN
6741,CEBPD,GPN3
6742,CEBPD,DPH6
6743,CEBPD,ACAA1
6744,CEBPD,MT1G
6745,CEBPD,MAF
6746,CEBPD,MXD1
6747,CEBPD,KNTC1
6748,CEBPD,FOXA1
6749,CEBPD,KPNA2
6750,CEBPD,GSN
6751,CEBPD,ZNF644
6752,CEBPD,SOX15
6753,CEBPD,PHF20
6754,CEBPD,MCM7
6755,CEBPD,EXOSC9
6756,CEBPD,CENPK
6757,CEBPD,THYN1
6758,CEBPD,ARID2
6759,CEBPD,ATP1B3
6760,CEBPD,FOSL1
6761,CEBPD,COMMD10
6762,CEBPD,ZWINT
6763,CEBPD,CEP70
6764,CEBPD,HPN
6765,CEBPD,NR1I3
6766,CEBPD,ZBED5
6767,CEBPD,MPHOSPH9
6768,CEBPD,VTN
6769,CEBPD,CENPU
6770,CEBPD,DPCD
6771,CEBPD,PRPS2
6772,CEBPD,HNRNPH2
6773,CEBPD,TBPL1
6774,CEBPD,MAZ
6775,CEBPD,E2F7
6776,CEBPD,NIP7
6777,CEBPD,CKS1B
6778,CEBPD,FANCL
6779,CEBPD,CSRP2
6780,CEBPD,FAM13A
6781,CEBPD,MTTP
6782,CEBPD,ALDH9A1
6783,CEBPD,RRM2
6784,CEBPD,AXL
6785,CEBPD,RFC4
6786,CEBPD,GSTK1
6787,CEBPD,NFYB
6788,CEBPD,DPH5
6789,CEBPD,ZNF101
6790,CEBPD,HELLS
6791,CEBPD,RUVBL1
6792,CEBPD,TGIF1
6793,CEBPD,DR1
6794,CEBPD,ZNF766
6795,CEBPD,RAD51AP1
6796,CEBPD,IQCB1
6797,CEBPD,LCMT1
6798,CEBPD,ZNF33A
6799,CEBPD,NOP16
6800,CEBPD,POU2F1
6801,CEBPD,RRM1
6802,CEBPD,LAMC1
6803,CEBPD,ACOT7
6804,CEBPD,LIN28B
6805,CEBPD,ASPH
6806,CEBPD,ICE2
6807,CEBPD,ZNF660
6808,CEBPD,TBRG4
6809,CEBPD,S100A16
6810,CEBPD,UBE2T
6811,CEBPD,DOT1L
6812,CEBPD,UTP18
6813,CEBPD,PCGF6
6814,CEBPD,BLVRA
6815,CEBPD,ZNF397
6816,CEBPD,SLC7A7
6817,CEBPD,ATF3
6818,CEBPD,QPCT
6819,CEBPD,TUBB6
6820,CEBPD,AIMP2
6821,CEBPD,CDK5RAP1
6822,CEBPD,REST
6823,CEBPD,MYC
6824,CEBPD,PPP1R7
6825,CEBPD,CREB1
6826,CEBPD,SMAD5
6827,CEBPD,FAM64A
6828,CEBPD,DDIT3
6829,CEBPD,PA2G4
6830,CEBPD,PHF5A
6831,CEBPD,KLHL7
6832,CEBPD,ZNF562
6833,CEBPD,YAF2
6834,CEBPD,SP100
6835,CEBPD,ZFYVE21
6836,CEBPD,ZNF202
6837,CEBPD,ZNF93
6838,CEBPD,ZNF480
6839,CEBPD,ZNF561
6840,CEBPD,CDC20
6841,CEBPD,KIAA0101
6842,CEBPD,IMP4
6843,CEBPD,BUB1B
6844,CEBPD,NUP35
6845,CEBPD,PLK1
6846,CEBPD,SAAL1
6847,CEBPD,ADNP2
6848,CEBPD,WDR12
6849,CEBPD,PRKCE
6850,CEBPD,DCLRE1C
6851,CEBPD,ANPEP
6852,CEBPD,HMGB2
6853,CEBPD,TFDP1
6854,CEBPD,ZNF85
6855,CEBPD,FOXM1
6856,CEBPD,ZNF667
6857,CEBPD,HMGN3
6858,CEBPD,AKR1B1
6859,CEBPD,IL6ST
6860,CEBPD,MTF2
6861,CEBPD,SMC4
6862,CEBPD,LRR1
6863,CEBPD,E2F4
6864,CEBPD,ZNF280B
6865,CEBPD,TIMM9
6866,CEBPD,ZNF691
6867,CEBPD,FANCD2
6868,CEBPD,EFTUD2
6869,CEBPD,HERPUD1
6870,CEBPD,EFNA1
6871,CEBPD,APOB
6872,CEBPD,KDELR3
6873,CEBPD,CNOT10
6874,CEBPD,ZNF675
6875,CEBPD,NCAPG
6876,CEBPD,F2RL1
6877,CEBPD,TOP2A
6878,CEBPD,AEBP2
6879,CEBPD,HMGA1
6880,CEBPD,TATDN3
6881,CEBPD,C3orf14
6882,CEBPD,TOPORS
6883,CEBPD,BLM
6884,CEBPD,ZNF43
6885,CEBPD,HMGCS2
6886,CEBPD,SLC38A2
6887,CEBPD,ADNP
6888,CEBPD,C11orf1
6889,CEBPD,MEIS3
6890,CEBPD,GEMIN2
6891,CEBPD,EPAS1
6892,CEBPD,CIDEB
6893,CEBPD,RAB28
6894,CEBPD,USP7
6895,CEBPD,NT5DC2
6896,CEBPD,DNMT3B
6897,CEBPD,PAK1IP1
6898,CEBPD,EPHX2
6899,CEBPD,HAT1
6900,CEBPD,MTUS1
6901,CEBPD,C1GALT1
6902,CEBPD,C11orf74
6903,CEBPD,RNF138
6904,CEBPD,C19orf48
6905,CEBPD,MED21
6906,CEBPD,ZNF121
6907,CEBPD,ASNSD1
6908,CEBPD,CCDC82
6909,CEBPD,ZNF551
6910,CEBPD,PIN1
6911,CEBPD,PDZK1
6912,CEBPD,ZFP82
6913,CEBPD,TFRC
6914,CEBPD,DGAT1
6915,CEBPD,NUSAP1
6916,CEBPD,KNSTRN
6917,CEBPD,PHGDH
6918,CEBPD,SKA3
6919,CEBPD,LAPTM4B
6920,CEBPD,PSMG1
6921,CEBPD,CRAT
6922,CEBPD,RGN
6923,CEBPD,CEBPD
6924,CEBPD,AHSG
6925,CEBPD,DDC
6926,CEBPD,ZNF519
6927,CEBPD,UMPS
6928,CEBPD,DPEP1
6929,CEBPD,PRC1
6930,CEBPD,ODF2L
6931,CEBPD,AMBP
6932,CEBPD,SF3B3
6933,CEBPD,LGALS2
6934,CEBPD,TRIM59
6935,CEBPD,FANCI
6936,CEBPD,ZUFSP
6937,CEBPD,CENPA
6938,CEBPD,ZNF215
6939,CEBPD,CUEDC2
6940,CEBPD,ZNF253
6941,CEBPD,PLIN2
6942,CEBPD,E2F8
6943,CEBPD,SKIL
6944,CEBPD,GMPR2
6945,CEBPD,ITLN2
6946,CEBPD,ECHDC2
6947,CEBPD,DNMT1
6948,CEBPD,ORC4
6949,CEBPD,ZNF714
6950,CEBPD,ZNF587B
6951,CEBPD,PCNA
6952,CEBPD,TMEM37
6953,CEBPD,GALM
6954,CEBPD,ZFP64
6955,CEBPD,ZNF670
6956,CEBPD,TK1
6957,CEBPD,DCAF13
6958,CEBPD,IRF1
6959,CEBPD,ZNF146
6960,CEBPD,ZNF354A
6961,CEBPD,PUS7L
6962,CEBPD,BRIX1
6963,CEBPD,ETS1
6964,CEBPD,MAP1B
6965,CEBPD,HPRT1
6966,CEBPD,ZNF195
6967,CEBPD,NR2F2
6968,CEBPD,SRF
6969,CEBPD,GGCT
6970,CEBPD,RBPJ
6971,CEBPD,RREB1
6972,CEBPD,ASUN
6973,CEBPD,NOL10
6974,CEBPD,ZWILCH
6975,CEBPD,GTF2I
6976,CEBPD,MEST
6977,CEBPD,ZBTB44
6978,CEBPD,SERPIND1
6979,CEBPD,MAD2L1
6980,CEBPD,WARS
6981,CEBPD,SLC25A20
6982,CEBPD,MTERF3
6983,CEBPD,MSH2
6984,CEBPD,WDHD1
6985,CEBPD,COQ3
6986,CEBPD,NVL
6987,CEBPD,VPS72
6988,CEBPD,RNASEH2A
6989,CEBPD,TIPIN
6990,CEBPD,HGD
6991,CEBPD,NIF3L1
6992,CEBPD,KIF23
6993,CEBPD,MRPL1
6994,CEBPD,NUDT1
6995,CEBPD,FUCA1
6996,CEBPD,ANAPC4
6997,CEBPD,MIS18BP1
6998,CEBPD,TMEM120A
6999,CEBPD,APOA2
7000,CEBPD,E2F5
7001,CEBPD,KIF22
7002,CEBPD,SIL1
7003,CEBPD,RFXANK
7004,CEBPD,UGP2
7005,CEBPD,DTWD1
7006,CEBPD,SP4
7007,CEBPD,RAD51C
7008,CEBPD,HMMR
7009,CEBPD,ZIK1
7010,CEBPD,DDX39A
7011,CEBPD,ETV5
7012,CEBPD,RFX5
7013,CEBPD,CCNB2
7014,CEBPD,ATIC
7015,CEBPD,MRPS27
7016,CEBPD,PRMT3
7017,CEBPD,ACTL6A
7018,CEBPD,TPX2
7019,CEBPD,ATG5
7020,CEBPD,THAP4
7021,CEBPD,PPT1
7022,CEBPD,SLC38A1
7023,CEBPD,F10
7024,CEBPD,NUDT15
7025,CEBPD,GPC3
7026,CEBPD,ZNF718
7027,CEBPD,WDYHV1
7028,CEBPD,FOSB
7029,CEBPD,FOSL2
7030,CEBPD,HAUS1
7031,CEBPD,CHEK2
7032,CEBPD,C17orf75
7033,CEBPD,MST1
7034,CEBPD,MYBL2
7035,CEBPD,G2E3
7036,CEBPD,NEDD1
7037,CEBPD,HP
7038,CEBPD,PON2
7039,CEBPD,HINFP
7040,CEBPD,POLB
7041,CEBPD,PRAP1
7042,CEBPD,NEK2
7043,CEBPD,DEPDC7
7044,CEBPD,HPX
7045,CEBPD,P4HA2
7046,CEBPD,AMZ2
7047,CEBPD,TSFM
7048,CEBPD,GNRH2
7049,CEBPD,APOA1
7050,CEBPD,ANXA4
7051,CEBPD,STMN1
7052,CEBPD,GMNN
7053,CEBPD,CYP3A5
7054,CEBPD,ZNF107
7055,CEBPD,FMO5
7056,CEBPD,GMPS
7057,CEBPD,ZNF260
7058,CEBPD,ATG4C
7059,CEBPD,APOA4
7060,CEBPD,F2
7061,CEBPD,ZNF678
7062,CEBPD,CKS2
7063,CEBPD,DPAGT1
7064,CEBPD,ZNF286A
7065,CEBPD,IRF3
7066,CEBPD,SGK1
7067,CEBPD,PYGL
7068,CEBPD,TCF3
7069,CEBPD,TEX10
7070,CEBPD,SHISA2
7071,CEBPD,POLR1C
7072,CEBPD,ZNF92
7073,CEBPD,YBX3
7074,CEBPD,CENPN
7075,CEBPD,SULT1A2
7076,CEBPD,KLF6
7077,CEBPD,MLF1
7078,CEBPD,MYSM1
7079,CEBPD,ZNF286B
7080,CEBPD,KAT7
7081,CEBPD,CEBPZ
7082,CEBPD,TPD52L1
7083,CEBPD,CPSF3
7084,CEBPD,CD9
7085,CEBPD,ELF1
7086,CEBPD,MORN2
7087,CEBPD,PARPBP
7088,CEBPD,AGTRAP
7089,CEBPD,ZSCAN2
7090,CEBPD,OAZ2
7091,CEBPD,VEZF1
7092,CEBPD,CHEK1
7093,CEBPD,ZNF532
7094,CEBPD,HMGN4
7095,CEBPD,FGG
7096,CEBPD,PPIL1
7097,CEBPD,STX8
7098,CEBPD,FGA
7099,CEBPD,ALG8
7100,CEBPD,FOXO1
7101,CEBPD,RBP4
7102,CEBPD,AURKA
7103,CEBPD,CHCHD3
7104,CEBPD,ZNF208
7105,CEBPD,PTTG1
7106,CEBPD,KIF20B
7107,CEBPD,MT1X
7108,CEBPD,NUF2
7109,CEBPD,THAP11
7110,CEBPD,MTAP
7111,CEBPD,CDCA3
7112,CEBPD,TFDP2
7113,CEBPD,KNG1
7114,CEBPD,ZNF625
7115,CEBPD,PEF1
7116,CEBPD,MTHFD2
7117,CEBPD,MPC1
7118,AHSG,MAFF
7119,AHSG,JUND
7120,AHSG,MAZ
7121,AHSG,REST
7122,AHSG,MYC
7123,AHSG,CREB1
7124,AHSG,CEBPD
7125,AHSG,RFX5
7126,AHSG,FOSL2
7127,AHSG,MYBL2
7128,AHSG,ELF1
7129,DDC,JUND
7130,DDC,MAZ
7131,DDC,REST
7132,DDC,MYC
7133,DDC,CREB1
7134,DDC,CEBPD
7135,DDC,RFX5
7136,DDC,FOSL2
7137,DDC,MYBL2
7138,DDC,ELF1
7139,ZNF519,MAFF
7140,ZNF519,JUND
7141,ZNF519,MAZ
7142,ZNF519,REST
7143,ZNF519,MYC
7144,ZNF519,CREB1
7145,ZNF519,CEBPD
7146,ZNF519,RFX5
7147,ZNF519,FOSL2
7148,ZNF519,MYBL2
7149,ZNF519,ELF1
7150,UMPS,JUND
7151,UMPS,MYC
7152,UMPS,CREB1
7153,UMPS,CEBPD
7154,UMPS,RFX5
7155,UMPS,FOSL2
7156,DPEP1,JUND
7157,DPEP1,MAZ
7158,DPEP1,REST
7159,DPEP1,MYC
7160,DPEP1,CREB1
7161,DPEP1,CEBPD
7162,DPEP1,RFX5
7163,DPEP1,FOSL2
7164,DPEP1,MYBL2
7165,DPEP1,ELF1
7166,DDAH1,JUND
7167,DDAH1,CREB1
7168,PRC1,MAFF
7169,PRC1,JUND
7170,PRC1,MAZ
7171,PRC1,REST
7172,PRC1,MYC
7173,PRC1,CREB1
7174,PRC1,CEBPD
7175,PRC1,RFX5
7176,PRC1,FOSL2
7177,PRC1,MYBL2
7178,PRC1,ELF1
7179,ODF2L,JUND
7180,ODF2L,MAZ
7181,ODF2L,REST
7182,ODF2L,MYC
7183,ODF2L,CREB1
7184,ODF2L,CEBPD
7185,ODF2L,RFX5
7186,ODF2L,FOSL2
7187,ODF2L,MYBL2
7188,AMBP,JUND
7189,AMBP,MAZ
7190,AMBP,REST
7191,AMBP,MYC
7192,AMBP,CREB1
7193,AMBP,CEBPD
7194,AMBP,RFX5
7195,AMBP,FOSL2
7196,AMBP,MYBL2
7197,AMBP,ELF1
7198,SF3B3,MAFF
7199,SF3B3,JUND
7200,SF3B3,MAZ
7201,SF3B3,REST
7202,SF3B3,MYC
7203,SF3B3,CREB1
7204,SF3B3,CEBPD
7205,SF3B3,RFX5
7206,SF3B3,FOSL2
7207,SF3B3,MYBL2
7208,SF3B3,ELF1
7209,LGALS2,JUND
7210,LGALS2,MAZ
7211,LGALS2,REST
7212,LGALS2,MYC
7213,LGALS2,CREB1
7214,LGALS2,CEBPD
7215,LGALS2,RFX5
7216,LGALS2,FOSL2
7217,LGALS2,MYBL2
7218,LGALS2,ELF1
7219,TRIM59,JUND
7220,TRIM59,MAZ
7221,TRIM59,REST
7222,TRIM59,MYC
7223,TRIM59,CREB1
7224,TRIM59,CEBPD
7225,TRIM59,RFX5
7226,TRIM59,FOSL2
7227,TRIM59,MYBL2
7228,TRIM59,ELF1
7229,FANCI,MAFF
7230,FANCI,JUND
7231,FANCI,MAZ
7232,FANCI,REST
7233,FANCI,MYC
7234,FANCI,CREB1
7235,FANCI,CEBPD
7236,FANCI,RFX5
7237,FANCI,FOSL2
7238,FANCI,MYBL2
7239,FANCI,ELF1
7240,ZUFSP,JUND
7241,ZUFSP,CREB1
7242,ZUFSP,CEBPD
7243,ZUFSP,FOSL2
7244,CENPA,JUND
7245,CENPA,MAZ
7246,CENPA,REST
7247,CENPA,MYC
7248,CENPA,CREB1
7249,CENPA,CEBPD
7250,CENPA,RFX5
7251,CENPA,FOSL2
7252,CENPA,MYBL2
7253,CENPA,ELF1
7254,ZNF215,JUND
7255,ZNF215,MAZ
7256,ZNF215,REST
7257,ZNF215,MYC
7258,ZNF215,CREB1
7259,ZNF215,CEBPD
7260,ZNF215,RFX5
7261,ZNF215,FOSL2
7262,ZNF215,MYBL2
7263,ZNF215,ELF1
7264,CUEDC2,JUND
7265,CUEDC2,MAZ
7266,CUEDC2,REST
7267,CUEDC2,MYC
7268,CUEDC2,CREB1
7269,CUEDC2,CEBPD
7270,CUEDC2,RFX5
7271,CUEDC2,FOSL2
7272,CUEDC2,MYBL2
7273,ZNF253,JUND
7274,ZNF253,REST
7275,ZNF253,MYC
7276,ZNF253,CREB1
7277,ZNF253,CEBPD
7278,ZNF253,RFX5
7279,ZNF253,FOSL2
7280,PLIN2,JUND
7281,PLIN2,MAZ
7282,PLIN2,REST
7283,PLIN2,MYC
7284,PLIN2,CREB1
7285,PLIN2,CEBPD
7286,PLIN2,RFX5
7287,PLIN2,FOSL2
7288,PLIN2,MYBL2
7289,PLIN2,ELF1
7290,E2F8,JUND
7291,E2F8,MAZ
7292,E2F8,REST
7293,E2F8,MYC
7294,E2F8,CREB1
7295,E2F8,CEBPD
7296,E2F8,RFX5
7297,E2F8,FOSL2
7298,E2F8,MYBL2
7299,SKIL,JUND
7300,SKIL,MAZ
7301,SKIL,REST
7302,SKIL,MYC
7303,SKIL,CREB1
7304,SKIL,CEBPD
7305,SKIL,RFX5
7306,SKIL,FOSL2
7307,SKIL,MYBL2
7308,SKIL,ELF1
7309,GMPR2,JUND
7310,GMPR2,MYC
7311,GMPR2,CREB1
7312,GMPR2,CEBPD
7313,GMPR2,RFX5
7314,GMPR2,FOSL2
7315,ITLN2,JUND
7316,ITLN2,CREB1
7317,ITLN2,CEBPD
7318,ITLN2,RFX5
7319,ITLN2,FOSL2
7320,ECHDC2,JUND
7321,ECHDC2,MAZ
7322,ECHDC2,REST
7323,ECHDC2,MYC
7324,ECHDC2,CREB1
7325,ECHDC2,CEBPD
7326,ECHDC2,RFX5
7327,ECHDC2,FOSL2
7328,ECHDC2,MYBL2
7329,ECHDC2,ELF1
7330,ZNF160,CREB1
7331,DNMT1,MAFF
7332,DNMT1,JUND
7333,DNMT1,MAZ
7334,DNMT1,REST
7335,DNMT1,MYC
7336,DNMT1,CREB1
7337,DNMT1,CEBPD
7338,DNMT1,RFX5
7339,DNMT1,FOSL2
7340,DNMT1,MYBL2
7341,DNMT1,ELF1
7342,ORC4,JUND
7343,ORC4,MAZ
7344,ORC4,REST
7345,ORC4,MYC
7346,ORC4,CREB1
