,Gene1,Gene2,Type,_merge
6548,RGN,ELF1,,left_only
6550,CEBPD,FLRT2,,left_only
6551,CEBPD,ACOX2,,left_only
6552,CEBPD,C12orf10,,left_only
6553,CEBPD,GYG1,,left_only
6555,CEBPD,CREB3L4,,left_only
6557,CEBPD,MEP1A,,left_only
6559,CEBPD,CCNB1,,left_only
6561,CEBPD,ANG,,left_only
6562,CEBPD,WDR54,,left_only
6563,CEBPD,ZNF217,,left_only
6564,CEBPD,ZNF850,,left_only
6565,CEBPD,PLA2G12B,,left_only
6566,CEBPD,ZNF560,,left_only
6567,CEBPD,ZNF227,,left_only
6568,CEBPD,PAFAH1B3,,left_only
6569,CEBPD,SALL4,,left_only
6570,CEBPD,PITX1,,left_only
6572,CEBPD,CENPW,,left_only
6574,CEBPD,MAFF,,left_only
6576,CEBPD,BCS1L,,left_only
6577,CEBPD,MTHFD1,,left_only
6578,CEBPD,RAB25,,left_only
6579,CEBPD,PMAIP1,,left_only
6580,CEBPD,RFC2,,left_only
6581,CEBPD,DNASE1,,left_only
6582,CEBPD,FEN1,,left_only
6583,CEBPD,TPM2,,left_only
6586,CEBPD,BIRC5,,left_only
6587,CEBPD,MTFP1,,left_only
6588,CEBPD,SLC7A3,,left_only
6589,CEBPD,FAM114A1,,left_only
6591,CEBPD,CKAP2,,left_only
6594,CEBPD,ZNF484,,left_only
6599,CEBPD,ARL6IP6,,left_only
6600,CEBPD,KDM2B,,left_only
6602,CEBPD,ZNF695,,left_only
6603,CEBPD,ALG6,,left_only
6606,CEBPD,APOC4.APOC2,,left_only
6607,CEBPD,TEAD4,,left_only
6609,CEBPD,ZNF66,,left_only
6610,CEBPD,SEC11C,,left_only
6611,CEBPD,APOC2,,left_only
6612,CEBPD,ACADVL,,left_only
6613,CEBPD,ARSE,,left_only
6615,CEBPD,ZNF677,,left_only
6619,CEBPD,TET1,,left_only
6621,CEBPD,CACYBP,,left_only
6623,CEBPD,CRABP2,,left_only
6625,CEBPD,DLGAP5,,left_only
6628,CEBPD,ZFAND2A,,left_only
6630,CEBPD,TTF1,,left_only
6631,CEBPD,NNAT,,left_only
6633,CEBPD,HDX,,left_only
6636,CEBPD,ECT2,,left_only
6637,CEBPD,AASS,,left_only
6640,CEBPD,SLC7A6,,left_only
6643,CEBPD,DPYSL2,,left_only
6648,CEBPD,CENPF,,left_only
6649,CEBPD,WDR74,,left_only
6650,CEBPD,CDK1,,left_only
6652,CEBPD,ZNF880,,left_only
6653,CEBPD,NODAL,,left_only
6660,CEBPD,SPTLC3,,left_only
6664,CEBPD,NUP93,,left_only
6666,CEBPD,AURKB,,left_only
6668,CEBPD,DKC1,,left_only
6670,CEBPD,ZNF814,,left_only
6671,CEBPD,BSCL2,,left_only
6674,CEBPD,NUP88,,left_only
6675,CEBPD,NPRL2,,left_only
6676,CEBPD,MCM6,,left_only
6678,CEBPD,RFX7,,left_only
6679,CEBPD,ZNF595,,left_only
6680,CEBPD,CAPG,,left_only
6681,CEBPD,ITGB5,,left_only
6682,CEBPD,UBL7,,left_only
6683,CEBPD,ANXA3,,left_only
6685,CEBPD,ITIH4,,left_only
6686,CEBPD,HMGA2,,left_only
6688,CEBPD,ANAPC7,,left_only
6689,CEBPD,PPARA,,left_only
6690,CEBPD,COMMD3,,left_only
6691,CEBPD,HIBCH,,left_only
6692,CEBPD,ZNF788,,left_only
6693,CEBPD,CAPN12,,left_only
6694,CEBPD,ACAD11,,left_only
6697,CEBPD,WFDC2,,left_only
6699,CEBPD,CREB3L3,,left_only
6701,CEBPD,TCF7L1,,left_only
6702,CEBPD,PRIM1,,left_only
6704,CEBPD,MYCN,,left_only
6707,CEBPD,MCM3,,left_only
6708,CEBPD,MMS22L,,left_only
6710,CEBPD,UCP2,,left_only
6713,CEBPD,CENPE,,left_only
6715,CEBPD,PIGH,,left_only
6716,CEBPD,FLRT3,,left_only
6717,CEBPD,TIMM21,,left_only
6718,CEBPD,ZNF398,,left_only
6720,CEBPD,SLC35D2,,left_only
6722,CEBPD,UBE2C,,left_only
6723,CEBPD,MCM4,,left_only
6725,CEBPD,ZNF726,,left_only
6726,CEBPD,ARG2,,left_only
6727,CEBPD,ZNF134,,left_only
6728,CEBPD,POP5,,left_only
6732,CEBPD,ZNF22,,left_only
6733,CEBPD,VRK1,,left_only
6735,CEBPD,RAMP1,,left_only
6736,CEBPD,ZBTB3,,left_only
6738,CEBPD,DROSHA,,left_only
6741,CEBPD,GPN3,,left_only
6742,CEBPD,DPH6,,left_only
6744,CEBPD,MT1G,,left_only
6745,CEBPD,MAF,,left_only
6751,CEBPD,ZNF644,,left_only
6752,CEBPD,SOX15,,left_only
6754,CEBPD,MCM7,,left_only
6755,CEBPD,EXOSC9,,left_only
6756,CEBPD,CENPK,,left_only
6760,CEBPD,FOSL1,,left_only
6762,CEBPD,ZWINT,,left_only
6764,CEBPD,HPN,,left_only
6765,CEBPD,NR1I3,,left_only
6766,CEBPD,ZBED5,,left_only
6769,CEBPD,CENPU,,left_only
6770,CEBPD,DPCD,,left_only
6771,CEBPD,PRPS2,,left_only
6772,CEBPD,HNRNPH2,,left_only
6775,CEBPD,E2F7,,left_only
6777,CEBPD,CKS1B,,left_only
6779,CEBPD,CSRP2,,left_only
6780,CEBPD,FAM13A,,left_only
6784,CEBPD,AXL,,left_only
6787,CEBPD,NFYB,,left_only
6795,CEBPD,RAD51AP1,,left_only
6803,CEBPD,ACOT7,,left_only
6804,CEBPD,LIN28B,,left_only
6807,CEBPD,ZNF660,,left_only
6809,CEBPD,S100A16,,left_only
6811,CEBPD,DOT1L,,left_only
6812,CEBPD,UTP18,,left_only
6813,CEBPD,PCGF6,,left_only
6814,CEBPD,BLVRA,,left_only
6816,CEBPD,SLC7A7,,left_only
6818,CEBPD,QPCT,,left_only
6819,CEBPD,TUBB6,,left_only
6822,CEBPD,REST,,left_only
6824,CEBPD,PPP1R7,,left_only
6826,CEBPD,SMAD5,,left_only
6827,CEBPD,FAM64A,,left_only
6830,CEBPD,PHF5A,,left_only
6832,CEBPD,ZNF562,,left_only
6833,CEBPD,YAF2,,left_only
6834,CEBPD,SP100,,left_only
6837,CEBPD,ZNF93,,left_only
6838,CEBPD,ZNF480,,left_only
6839,CEBPD,ZNF561,,left_only
6840,CEBPD,CDC20,,left_only
6841,CEBPD,KIAA0101,,left_only
6843,CEBPD,BUB1B,,left_only
6846,CEBPD,SAAL1,,left_only
6847,CEBPD,ADNP2,,left_only
6848,CEBPD,WDR12,,left_only
6849,CEBPD,PRKCE,,left_only
6850,CEBPD,DCLRE1C,,left_only
6851,CEBPD,ANPEP,,left_only
6853,CEBPD,TFDP1,,left_only
6854,CEBPD,ZNF85,,left_only
6855,CEBPD,FOXM1,,left_only
6856,CEBPD,ZNF667,,left_only
6857,CEBPD,HMGN3,,left_only
6858,CEBPD,AKR1B1,,left_only
6861,CEBPD,SMC4,,left_only
6862,CEBPD,LRR1,,left_only
6863,CEBPD,E2F4,,left_only
6864,CEBPD,ZNF280B,,left_only
6872,CEBPD,KDELR3,,left_only
6873,CEBPD,CNOT10,,left_only
6876,CEBPD,F2RL1,,left_only
6877,CEBPD,TOP2A,,left_only
6881,CEBPD,C3orf14,,left_only
6882,CEBPD,TOPORS,,left_only
6883,CEBPD,BLM,,left_only
6884,CEBPD,ZNF43,,left_only
6885,CEBPD,HMGCS2,,left_only
6888,CEBPD,C11orf1,,left_only
6889,CEBPD,MEIS3,,left_only
6892,CEBPD,CIDEB,,left_only
6894,CEBPD,USP7,,left_only
6898,CEBPD,EPHX2,,left_only
6899,CEBPD,HAT1,,left_only
6902,CEBPD,C11orf74,,left_only
6903,CEBPD,RNF138,,left_only
6905,CEBPD,MED21,,left_only
6908,CEBPD,CCDC82,,left_only
6909,CEBPD,ZNF551,,left_only
6910,CEBPD,PIN1,,left_only
6911,CEBPD,PDZK1,,left_only
6912,CEBPD,ZFP82,,left_only
6919,CEBPD,LAPTM4B,,left_only
6920,CEBPD,PSMG1,,left_only
6921,CEBPD,CRAT,,left_only
6923,CEBPD,CEBPD,,left_only
6925,CEBPD,DDC,,left_only
6926,CEBPD,ZNF519,,left_only
6927,CEBPD,UMPS,,left_only
6928,CEBPD,DPEP1,,left_only
6929,CEBPD,PRC1,,left_only
6930,CEBPD,ODF2L,,left_only
6933,CEBPD,LGALS2,,left_only
6934,CEBPD,TRIM59,,left_only
6935,CEBPD,FANCI,,left_only
6936,CEBPD,ZUFSP,,left_only
6937,CEBPD,CENPA,,left_only
6938,CEBPD,ZNF215,,left_only
6939,CEBPD,CUEDC2,,left_only
6941,CEBPD,PLIN2,,left_only
6942,CEBPD,E2F8,,left_only
6945,CEBPD,ITLN2,,left_only
6946,CEBPD,ECHDC2,,left_only
6947,CEBPD,DNMT1,,left_only
6949,CEBPD,ZNF714,,left_only
6950,CEBPD,ZNF587B,,left_only
6955,CEBPD,ZNF670,,left_only
6957,CEBPD,DCAF13,,left_only
6958,CEBPD,IRF1,,left_only
6959,CEBPD,ZNF146,,left_only
6960,CEBPD,ZNF354A,,left_only
6962,CEBPD,BRIX1,,left_only
6963,CEBPD,ETS1,,left_only
6964,CEBPD,MAP1B,,left_only
6965,CEBPD,HPRT1,,left_only
6966,CEBPD,ZNF195,,left_only
6971,CEBPD,RREB1,,left_only
6972,CEBPD,ASUN,,left_only
6976,CEBPD,MEST,,left_only
6978,CEBPD,SERPIND1,,left_only
6979,CEBPD,MAD2L1,,left_only
6980,CEBPD,WARS,,left_only
6981,CEBPD,SLC25A20,,left_only
6984,CEBPD,WDHD1,,left_only
6986,CEBPD,NVL,,left_only
6988,CEBPD,RNASEH2A,,left_only
6990,CEBPD,HGD,,left_only
6992,CEBPD,KIF23,,left_only
6995,CEBPD,FUCA1,,left_only
7001,CEBPD,KIF22,,left_only
7006,CEBPD,SP4,,left_only
7007,CEBPD,RAD51C,,left_only
7009,CEBPD,ZIK1,,left_only
7010,CEBPD,DDX39A,,left_only
7012,CEBPD,RFX5,,left_only
7013,CEBPD,CCNB2,,left_only
7025,CEBPD,GPC3,,left_only
7026,CEBPD,ZNF718,,left_only
7028,CEBPD,FOSB,,left_only
7031,CEBPD,CHEK2,,left_only
7034,CEBPD,MYBL2,,left_only
7039,CEBPD,HINFP,,left_only
7041,CEBPD,PRAP1,,left_only
7042,CEBPD,NEK2,,left_only
7044,CEBPD,HPX,,left_only
7045,CEBPD,P4HA2,,left_only
7048,CEBPD,GNRH2,,left_only
7053,CEBPD,CYP3A5,,left_only
7054,CEBPD,ZNF107,,left_only
7057,CEBPD,ZNF260,,left_only
7058,CEBPD,ATG4C,,left_only
7059,CEBPD,APOA4,,left_only
7061,CEBPD,ZNF678,,left_only
7063,CEBPD,DPAGT1,,left_only
7065,CEBPD,IRF3,,left_only
7068,CEBPD,TCF3,,left_only
7070,CEBPD,SHISA2,,left_only
7073,CEBPD,YBX3,,left_only
7076,CEBPD,KLF6,,left_only
7077,CEBPD,MLF1,,left_only
7082,CEBPD,TPD52L1,,left_only
7083,CEBPD,CPSF3,,left_only
7084,CEBPD,CD9,,left_only
7085,CEBPD,ELF1,,left_only
7088,CEBPD,AGTRAP,,left_only
7089,CEBPD,ZSCAN2,,left_only
7092,CEBPD,CHEK1,,left_only
7093,CEBPD,ZNF532,,left_only
7097,CEBPD,STX8,,left_only
7103,CEBPD,CHCHD3,,left_only
7104,CEBPD,ZNF208,,left_only
7105,CEBPD,PTTG1,,left_only
7107,CEBPD,MT1X,,left_only
7109,CEBPD,THAP11,,left_only
7114,CEBPD,ZNF625,,left_only
7115,CEBPD,PEF1,,left_only
7118,AHSG,MAFF,,left_only
7119,AHSG,JUND,,left_only
7120,AHSG,MAZ,,left_only
7121,AHSG,REST,,left_only
7122,AHSG,MYC,,left_only
7123,AHSG,CREB1,,left_only
7124,AHSG,CEBPD,,left_only
7125,AHSG,RFX5,,left_only
7126,AHSG,FOSL2,,left_only
7127,AHSG,MYBL2,,left_only
7128,AHSG,ELF1,,left_only
7129,DDC,JUND,,left_only
7130,DDC,MAZ,,left_only
7131,DDC,REST,,left_only
7132,DDC,MYC,,left_only
7133,DDC,CREB1,,left_only
7134,DDC,CEBPD,,left_only
7135,DDC,RFX5,,left_only
7136,DDC,FOSL2,,left_only
7137,DDC,MYBL2,,left_only
7138,DDC,ELF1,,left_only
7139,ZNF519,MAFF,,left_only
7140,ZNF519,JUND,,left_only
7141,ZNF519,MAZ,,left_only
7142,ZNF519,REST,,left_only
7143,ZNF519,MYC,,left_only
7144,ZNF519,CREB1,,left_only
7145,ZNF519,CEBPD,,left_only
7146,ZNF519,RFX5,,left_only
7147,ZNF519,FOSL2,,left_only
7148,ZNF519,MYBL2,,left_only
7149,ZNF519,ELF1,,left_only
7150,UMPS,JUND,,left_only
7151,UMPS,MYC,,left_only
7152,UMPS,CREB1,,left_only
7153,UMPS,CEBPD,,left_only
7154,UMPS,RFX5,,left_only
7155,UMPS,FOSL2,,left_only
7156,DPEP1,JUND,,left_only
7157,DPEP1,MAZ,,left_only
7158,DPEP1,REST,,left_only
7159,DPEP1,MYC,,left_only
7160,DPEP1,CREB1,,left_only
7161,DPEP1,CEBPD,,left_only
7162,DPEP1,RFX5,,left_only
7163,DPEP1,FOSL2,,left_only
7164,DPEP1,MYBL2,,left_only
7165,DPEP1,ELF1,,left_only
7166,DDAH1,JUND,,left_only
7167,DDAH1,CREB1,,left_only
7168,PRC1,MAFF,,left_only
7169,PRC1,JUND,,left_only
7170,PRC1,MAZ,,left_only
7171,PRC1,REST,,left_only
7172,PRC1,MYC,,left_only
7173,PRC1,CREB1,,left_only
7174,PRC1,CEBPD,,left_only
7175,PRC1,RFX5,,left_only
7176,PRC1,FOSL2,,left_only
7177,PRC1,MYBL2,,left_only
7178,PRC1,ELF1,,left_only
7179,ODF2L,JUND,,left_only
7180,ODF2L,MAZ,,left_only
7181,ODF2L,REST,,left_only
7182,ODF2L,MYC,,left_only
7183,ODF2L,CREB1,,left_only
7184,ODF2L,CEBPD,,left_only
7185,ODF2L,RFX5,,left_only
7186,ODF2L,FOSL2,,left_only
7187,ODF2L,MYBL2,,left_only
7188,AMBP,JUND,,left_only
7189,AMBP,MAZ,,left_only
7190,AMBP,REST,,left_only
7191,AMBP,MYC,,left_only
7192,AMBP,CREB1,,left_only
7193,AMBP,CEBPD,,left_only
7194,AMBP,RFX5,,left_only
7195,AMBP,FOSL2,,left_only
7196,AMBP,MYBL2,,left_only
7197,AMBP,ELF1,,left_only
7198,SF3B3,MAFF,,left_only
7199,SF3B3,JUND,,left_only
7200,SF3B3,MAZ,,left_only
7201,SF3B3,REST,,left_only
7202,SF3B3,MYC,,left_only
7203,SF3B3,CREB1,,left_only
7204,SF3B3,CEBPD,,left_only
7205,SF3B3,RFX5,,left_only
7206,SF3B3,FOSL2,,left_only
7207,SF3B3,MYBL2,,left_only
7208,SF3B3,ELF1,,left_only
7209,LGALS2,JUND,,left_only
7210,LGALS2,MAZ,,left_only
7211,LGALS2,REST,,left_only
7212,LGALS2,MYC,,left_only
7213,LGALS2,CREB1,,left_only
7214,LGALS2,CEBPD,,left_only
7215,LGALS2,RFX5,,left_only
7216,LGALS2,FOSL2,,left_only
7217,LGALS2,MYBL2,,left_only
7218,LGALS2,ELF1,,left_only
7219,TRIM59,JUND,,left_only
7220,TRIM59,MAZ,,left_only
7221,TRIM59,REST,,left_only
7222,TRIM59,MYC,,left_only
7223,TRIM59,CREB1,,left_only
7224,TRIM59,CEBPD,,left_only
7225,TRIM59,RFX5,,left_only
7226,TRIM59,FOSL2,,left_only
7227,TRIM59,MYBL2,,left_only
7228,TRIM59,ELF1,,left_only
7229,FANCI,MAFF,,left_only
7230,FANCI,JUND,,left_only
7231,FANCI,MAZ,,left_only
7232,FANCI,REST,,left_only
7233,FANCI,MYC,,left_only
7234,FANCI,CREB1,,left_only
7235,FANCI,CEBPD,,left_only
7236,FANCI,RFX5,,left_only
7237,FANCI,FOSL2,,left_only
7238,FANCI,MYBL2,,left_only
7239,FANCI,ELF1,,left_only
7240,ZUFSP,JUND,,left_only
7241,ZUFSP,CREB1,,left_only
7242,ZUFSP,CEBPD,,left_only
7243,ZUFSP,FOSL2,,left_only
7244,CENPA,JUND,,left_only
7245,CENPA,MAZ,,left_only
7246,CENPA,REST,,left_only
7247,CENPA,MYC,,left_only
7248,CENPA,CREB1,,left_only
7249,CENPA,CEBPD,,left_only
7250,CENPA,RFX5,,left_only
7251,CENPA,FOSL2,,left_only
7252,CENPA,MYBL2,,left_only
7253,CENPA,ELF1,,left_only
7254,ZNF215,JUND,,left_only
7255,ZNF215,MAZ,,left_only
7256,ZNF215,REST,,left_only
7257,ZNF215,MYC,,left_only
7258,ZNF215,CREB1,,left_only
7259,ZNF215,CEBPD,,left_only
7260,ZNF215,RFX5,,left_only
7261,ZNF215,FOSL2,,left_only
7262,ZNF215,MYBL2,,left_only
7263,ZNF215,ELF1,,left_only
7264,CUEDC2,JUND,,left_only
7265,CUEDC2,MAZ,,left_only
7266,CUEDC2,REST,,left_only
7267,CUEDC2,MYC,,left_only
7268,CUEDC2,CREB1,,left_only
7269,CUEDC2,CEBPD,,left_only
7270,CUEDC2,RFX5,,left_only
7271,CUEDC2,FOSL2,,left_only
7272,CUEDC2,MYBL2,,left_only
7273,ZNF253,JUND,,left_only
7274,ZNF253,REST,,left_only
7275,ZNF253,MYC,,left_only
7276,ZNF253,CREB1,,left_only
7277,ZNF253,CEBPD,,left_only
7278,ZNF253,RFX5,,left_only
7279,ZNF253,FOSL2,,left_only
7280,PLIN2,JUND,,left_only
7281,PLIN2,MAZ,,left_only
7282,PLIN2,REST,,left_only
7283,PLIN2,MYC,,left_only
7284,PLIN2,CREB1,,left_only
7285,PLIN2,CEBPD,,left_only
7286,PLIN2,RFX5,,left_only
7287,PLIN2,FOSL2,,left_only
7288,PLIN2,MYBL2,,left_only
7289,PLIN2,ELF1,,left_only
7290,E2F8,JUND,,left_only
7291,E2F8,MAZ,,left_only
7292,E2F8,REST,,left_only
7293,E2F8,MYC,,left_only
7294,E2F8,CREB1,,left_only
7295,E2F8,CEBPD,,left_only
7296,E2F8,RFX5,,left_only
7297,E2F8,FOSL2,,left_only
7298,E2F8,MYBL2,,left_only
7299,SKIL,JUND,,left_only
7300,SKIL,MAZ,,left_only
7301,SKIL,REST,,left_only
7302,SKIL,MYC,,left_only
7303,SKIL,CREB1,,left_only
7304,SKIL,CEBPD,,left_only
7305,SKIL,RFX5,,left_only
7306,SKIL,FOSL2,,left_only
7307,SKIL,MYBL2,,left_only
7308,SKIL,ELF1,,left_only
7309,GMPR2,JUND,,left_only
7310,GMPR2,MYC,,left_only
7311,GMPR2,CREB1,,left_only
7312,GMPR2,CEBPD,,left_only
7313,GMPR2,RFX5,,left_only
7314,GMPR2,FOSL2,,left_only
7315,ITLN2,JUND,,left_only
7316,ITLN2,CREB1,,left_only
7317,ITLN2,CEBPD,,left_only
7318,ITLN2,RFX5,,left_only
7319,ITLN2,FOSL2,,left_only
7320,ECHDC2,JUND,,left_only
7321,ECHDC2,MAZ,,left_only
7322,ECHDC2,REST,,left_only
7323,ECHDC2,MYC,,left_only
7324,ECHDC2,CREB1,,left_only
7325,ECHDC2,CEBPD,,left_only
7326,ECHDC2,RFX5,,left_only
7327,ECHDC2,FOSL2,,left_only
7328,ECHDC2,MYBL2,,left_only
7329,ECHDC2,ELF1,,left_only
7330,ZNF160,CREB1,,left_only
7331,DNMT1,MAFF,,left_only
7332,DNMT1,JUND,,left_only
7333,DNMT1,MAZ,,left_only
7334,DNMT1,REST,,left_only
7335,DNMT1,MYC,,left_only
7336,DNMT1,CREB1,,left_only
7337,DNMT1,CEBPD,,left_only
7338,DNMT1,RFX5,,left_only
7339,DNMT1,FOSL2,,left_only
7340,DNMT1,MYBL2,,left_only
7341,DNMT1,ELF1,,left_only
7342,ORC4,JUND,,left_only
7343,ORC4,MAZ,,left_only
7344,ORC4,REST,,left_only
7345,ORC4,MYC,,left_only
7346,ORC4,CREB1,,left_only
7347,ORC4,CEBPD,,left_only
7348,ORC4,RFX5,,left_only
7349,ORC4,FOSL2,,left_only
7350,ORC4,MYBL2,,left_only
7351,ZNF714,JUND,,left_only
7352,ZNF714,MAZ,,left_only
7353,ZNF714,REST,,left_only
7354,ZNF714,MYC,,left_only
7355,ZNF714,CREB1,,left_only
7356,ZNF714,CEBPD,,left_only
7357,ZNF714,RFX5,,left_only
7358,ZNF714,FOSL2,,left_only
7359,ZNF714,MYBL2,,left_only
7360,ZNF714,ELF1,,left_only
7361,ZNF587B,JUND,,left_only
7362,ZNF587B,MYC,,left_only
7363,ZNF587B,CREB1,,left_only
7364,ZNF587B,CEBPD,,left_only
7365,ZNF587B,RFX5,,left_only
7366,ZNF587B,FOSL2,,left_only
7367,PCNA,MAFF,,left_only
7368,PCNA,JUND,,left_only
7369,PCNA,MAZ,,left_only
7370,PCNA,REST,,left_only
7371,PCNA,MYC,,left_only
7372,PCNA,CREB1,,left_only
7373,PCNA,CEBPD,,left_only
7374,PCNA,RFX5,,left_only
7375,PCNA,FOSL2,,left_only
7376,PCNA,MYBL2,,left_only
7377,PCNA,ELF1,,left_only
7378,TMEM37,JUND,,left_only
7379,TMEM37,MAZ,,left_only
7380,TMEM37,REST,,left_only
7381,TMEM37,MYC,,left_only
7382,TMEM37,CREB1,,left_only
7383,TMEM37,CEBPD,,left_only
7384,TMEM37,RFX5,,left_only
7385,TMEM37,FOSL2,,left_only
7386,TMEM37,MYBL2,,left_only
7387,TMEM37,ELF1,,left_only
7388,THAP1,JUND,,left_only
7389,THAP1,MYC,,left_only
7390,THAP1,CREB1,,left_only
7391,THAP1,RFX5,,left_only
7392,THAP1,FOSL2,,left_only
7393,GALM,JUND,,left_only
7394,GALM,MAZ,,left_only
7395,GALM,CREB1,,left_only
7396,GALM,CEBPD,,left_only
7397,GALM,RFX5,,left_only
7398,GALM,FOSL2,,left_only
7399,ZFP64,JUND,,left_only
7400,ZFP64,REST,,left_only
7401,ZFP64,CREB1,,left_only
7402,ZFP64,CEBPD,,left_only
7403,ZFP64,FOSL2,,left_only
7404,ZNF670,JUND,,left_only
7405,ZNF670,MYC,,left_only
7406,ZNF670,CREB1,,left_only
7407,ZNF670,CEBPD,,left_only
7408,ZNF670,RFX5,,left_only
7409,ZNF670,FOSL2,,left_only
7410,TK1,MAFF,,left_only
7411,TK1,JUND,,left_only
7412,TK1,MAZ,,left_only
7413,TK1,REST,,left_only
7414,TK1,MYC,,left_only
7415,TK1,CREB1,,left_only
7416,TK1,CEBPD,,left_only
7417,TK1,RFX5,,left_only
7418,TK1,FOSL2,,left_only
7419,TK1,MYBL2,,left_only
7420,TK1,ELF1,,left_only
7421,DCAF13,MAFF,,left_only
7422,DCAF13,JUND,,left_only
7423,DCAF13,MAZ,,left_only
7424,DCAF13,REST,,left_only
7425,DCAF13,MYC,,left_only
7426,DCAF13,CREB1,,left_only
7427,DCAF13,CEBPD,,left_only
7428,DCAF13,RFX5,,left_only
7429,DCAF13,FOSL2,,left_only
7430,DCAF13,MYBL2,,left_only
7431,DCAF13,ELF1,,left_only
7432,IRF1,JUND,,left_only
7433,IRF1,REST,,left_only
7434,IRF1,CREB1,,left_only
7435,IRF1,CEBPD,,left_only
7436,IRF1,RFX5,,left_only
7437,IRF1,FOSL2,,left_only
7438,ZNF146,JUND,,left_only
7439,ZNF146,MAZ,,left_only
7440,ZNF146,REST,,left_only
7441,ZNF146,MYC,,left_only
7442,ZNF146,CREB1,,left_only
7443,ZNF146,CEBPD,,left_only
7444,ZNF146,RFX5,,left_only
7445,ZNF146,FOSL2,,left_only
7446,ZNF146,MYBL2,,left_only
7447,ZNF146,ELF1,,left_only
7448,ZNF354A,JUND,,left_only
7449,ZNF354A,CREB1,,left_only
7450,ZNF354A,CEBPD,,left_only
7451,ZNF354A,RFX5,,left_only
7452,ZNF354A,FOSL2,,left_only
7453,HMGCL,JUND,,left_only
7454,HMGCL,CREB1,,left_only
7455,HMGCL,FOSL2,,left_only
7456,HNF1B,JUND,,left_only
7457,HNF1B,CREB1,,left_only
7458,NFATC2,CREB1,,left_only
7459,PUS7L,JUND,,left_only
7460,PUS7L,MAZ,,left_only
7461,PUS7L,REST,,left_only
7462,PUS7L,MYC,,left_only
7463,PUS7L,CREB1,,left_only
7464,PUS7L,CEBPD,,left_only
7465,PUS7L,RFX5,,left_only
7466,PUS7L,FOSL2,,left_only
7467,PUS7L,MYBL2,,left_only
7468,JAZF1,CREB1,,left_only
7469,BRIX1,MAFF,,left_only
7470,BRIX1,JUND,,left_only
7471,BRIX1,MAZ,,left_only
7472,BRIX1,REST,,left_only
7473,BRIX1,MYC,,left_only
7474,BRIX1,CREB1,,left_only
7475,BRIX1,CEBPD,,left_only
7476,BRIX1,RFX5,,left_only
7477,BRIX1,FOSL2,,left_only
7478,BRIX1,MYBL2,,left_only
7479,BRIX1,ELF1,,left_only
7480,ETS1,JUND,,left_only
7481,ETS1,MAZ,,left_only
7482,ETS1,REST,,left_only
7483,ETS1,MYC,,left_only
7484,ETS1,CREB1,,left_only
7485,ETS1,CEBPD,,left_only
7486,ETS1,RFX5,,left_only
7487,ETS1,FOSL2,,left_only
7488,ETS1,MYBL2,,left_only
7489,ACADSB,JUND,,left_only
7490,ACADSB,CREB1,,left_only
7491,ACADSB,RFX5,,left_only
7492,ACADSB,FOSL2,,left_only
7493,MAP1B,JUND,,left_only
7494,MAP1B,MAZ,,left_only
7495,MAP1B,MYC,,left_only
7496,MAP1B,CREB1,,left_only
7497,MAP1B,CEBPD,,left_only
7498,MAP1B,RFX5,,left_only
7499,MAP1B,FOSL2,,left_only
7500,MAP1B,MYBL2,,left_only
7501,HPRT1,JUND,,left_only
7502,HPRT1,MAZ,,left_only
7503,HPRT1,MYC,,left_only
7504,HPRT1,CREB1,,left_only
7505,HPRT1,CEBPD,,left_only
7506,HPRT1,RFX5,,left_only
7507,HPRT1,FOSL2,,left_only
7508,HPRT1,MYBL2,,left_only
7509,ZNF195,JUND,,left_only
7510,ZNF195,MAZ,,left_only
7511,ZNF195,REST,,left_only
7512,ZNF195,MYC,,left_only
7513,ZNF195,CREB1,,left_only
7514,ZNF195,CEBPD,,left_only
7515,ZNF195,RFX5,,left_only
7516,ZNF195,FOSL2,,left_only
7517,ZNF195,MYBL2,,left_only
7518,ZNF195,ELF1,,left_only
7519,NR2F2,JUND,,left_only
7521,NR2F2,MYC,,left_only
7523,NR2F2,CEBPD,,left_only
7526,NR2F2,MYBL2,,left_only
7527,NR2F2,ELF1,,left_only
7528,SRF,MAFF,,left_only
7529,SRF,JUND,,left_only
7530,SRF,JUN,,left_only
7532,SRF,MAZ,,left_only
7534,SRF,REST,,left_only
7536,SRF,CREB1,,left_only
7537,SRF,EPAS1,,left_only
7538,SRF,CEBPD,,left_only
7539,SRF,SRF,,left_only
7540,SRF,RFX5,,left_only
7542,SRF,MYBL2,,left_only
7543,SRF,CEBPZ,,left_only
7544,SRF,ELF1,,left_only
7545,ZNF74,CREB1,,left_only
7546,GGCT,MAFF,,left_only
7547,GGCT,JUND,,left_only
7548,GGCT,MAZ,,left_only
7549,GGCT,REST,,left_only
7550,GGCT,MYC,,left_only
7551,GGCT,CREB1,,left_only
7552,GGCT,CEBPD,,left_only
7553,GGCT,RFX5,,left_only
7554,GGCT,FOSL2,,left_only
7555,GGCT,MYBL2,,left_only
7556,GGCT,ELF1,,left_only
7557,RBPJ,JUND,,left_only
7558,RBPJ,MAZ,,left_only
7559,RBPJ,MYC,,left_only
7560,RBPJ,CREB1,,left_only
7561,RBPJ,CEBPD,,left_only
7562,RBPJ,RFX5,,left_only
7563,RBPJ,FOSL2,,left_only
7564,RBPJ,MYBL2,,left_only
7565,RREB1,JUND,,left_only
