tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	Unnamed: 17
9606	Homo sapiens	127891412	0	live	LOC127891412		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:38546196-38546766			19	NC_000019.10	38055556.0	38056126.0	plus	0.0		
9606	Homo sapiens	127891410	0	live	LOC127891410		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:38538329-38539077			19	NC_000019.10	38047689.0	38048437.0	plus	0.0		
9606	Homo sapiens	127891403	0	live	LOC127891403		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:38480523-38481028			19	NC_000019.10	37989883.0	37990388.0	plus	0.0		
9606	Homo sapiens	127891402	0	live	LOC127891402		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:38480015-38480522			19	NC_000019.10	37989375.0	37989882.0	plus	0.0		
9606	Homo sapiens	127891391	0	live	LOC127891391		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:38186077-38186752			19	NC_000019.10	37695176.0	37695851.0	plus	0.0		
9606	Homo sapiens	127891382	0	live	LOC127891382		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:37811766-37812414			19	NC_000019.10	37320864.0	37321512.0	plus	0.0		
9606	Homo sapiens	127891381	0	live	LOC127891381		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:37811117-37811765			19	NC_000019.10	37320215.0	37320863.0	plus	0.0		
9606	Homo sapiens	127891352	0	live	LOC127891352		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:36737634-36738622			19	NC_000019.10	36246732.0	36247720.0	plus	0.0		
9606	Homo sapiens	127891303	0	live	LOC127891303		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:35961751-35962324			19	NC_000019.10	35470849.0	35471422.0	plus	0.0		
9606	Homo sapiens	127891286	0	live	LOC127891286		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:35694503-35695020			19	NC_000019.10	35203600.0	35204117.0	plus	0.0		
9606	Homo sapiens	127891285	0	live	LOC127891285		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:35693985-35694502			19	NC_000019.10	35203082.0	35203599.0	plus	0.0		
9606	Homo sapiens	127891283	0	live	LOC127891283		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:35643105-35643656			19	NC_000019.10	35152202.0	35152753.0	plus	0.0		
9606	Homo sapiens	127891267	0	live	LOC127891267		OCT4-NANOG hESC enhancer GRCh37_chr19:35400119-35400717			19	NC_000019.10	34909215.0	34909813.0	plus	0.0		
9606	Homo sapiens	127891265	0	live	LOC127891265		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:35351359-35351924			19	NC_000019.10	34860455.0	34861020.0	plus	0.0		
9606	Homo sapiens	127891244	0	live	LOC127891244		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:34715679-34716244			19	NC_000019.10	34224774.0	34225339.0	plus	0.0		
9606	Homo sapiens	127891230	0	live	LOC127891230		OCT4-NANOG hESC enhancer GRCh37_chr19:34129278-34129809			19	NC_000019.10	33638372.0	33638903.0	plus	0.0		
9606	Homo sapiens	127891227	0	live	LOC127891227		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:34058052-34058883			19	NC_000019.10	33567146.0	33567977.0	plus	0.0		
9606	Homo sapiens	127891226	0	live	LOC127891226		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:34057219-34058051			19	NC_000019.10	33566313.0	33567145.0	plus	0.0		
9606	Homo sapiens	127891189	0	live	LOC127891189		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:33522974-33523845			19	NC_000019.10	33032068.0	33032939.0	plus	0.0		
9606	Homo sapiens	127891172	0	live	LOC127891172		OCT4-NANOG hESC enhancer GRCh37_chr19:32589463-32590283			19	NC_000019.10	32098557.0	32099377.0	plus	0.0		
9606	Homo sapiens	127891171	0	live	LOC127891171		OCT4-NANOG hESC enhancer GRCh37_chr19:32065114-32065673			19	NC_000019.10	31574208.0	31574767.0	plus	0.0		
9606	Homo sapiens	127891167	0	live	LOC127891167		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:31909131-31910077			19	NC_000019.10	31418225.0	31419171.0	plus	0.0		
9606	Homo sapiens	127891145	0	live	LOC127891145		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:30864335-30864836			19	NC_000019.10	30373428.0	30373929.0	plus	0.0		
9606	Homo sapiens	127891122	0	live	LOC127891122		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:30087367-30087867			19	NC_000019.10	29596460.0	29596960.0	plus	0.0		
9606	Homo sapiens	127891121	0	live	LOC127891121		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:30086866-30087366			19	NC_000019.10	29595959.0	29596459.0	plus	0.0		
9606	Homo sapiens	127891094	0	live	LOC127891094		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:29371723-29372474			19	NC_000019.10	28880816.0	28881567.0	plus	0.0		
9606	Homo sapiens	127891085	0	live	LOC127891085		OCT4-NANOG hESC enhancer GRCh37_chr19:28794338-28794874			19	NC_000019.10	28303431.0	28303967.0	plus	0.0		
9606	Homo sapiens	127891084	0	live	LOC127891084		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:28781600-28782131			19	NC_000019.10	28290693.0	28291224.0	plus	0.0		
9606	Homo sapiens	127891076	0	live	LOC127891076		OCT4-NANOG hESC enhancer GRCh37_chr19:27897397-27897916			19	NC_000019.10	27406489.0	27407008.0	plus	0.0		
9606	Homo sapiens	127891075	0	live	LOC127891075		OCT4-NANOG hESC enhancer GRCh37_chr19:27894379-27895360			19	NC_000019.10	27403471.0	27404452.0	plus	0.0		
9606	Homo sapiens	127891072	0	live	LOC127891072		OCT4-NANOG hESC enhancer GRCh37_chr19:27874272-27875240			19	NC_000019.10	27383364.0	27384332.0	plus	0.0		
9606	Homo sapiens	127891070	0	live	LOC127891070		OCT4-NANOG hESC enhancer GRCh37_chr19:27836954-27837540			19	NC_000019.10	27346046.0	27346632.0	plus	0.0		
9606	Homo sapiens	127891069	0	live	LOC127891069		OCT4-NANOG hESC enhancer GRCh37_chr19:27814077-27814586			19	NC_000019.10	27323169.0	27323678.0	plus	0.0		
9606	Homo sapiens	127891067	0	live	LOC127891067		OCT4-NANOG hESC enhancer GRCh37_chr19:27812477-27813220			19	NC_000019.10	27321569.0	27322312.0	plus	0.0		
9606	Homo sapiens	127891065	0	live	LOC127891065		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27739713-27740586			19	NC_000019.10	27248805.0	27249678.0	plus	0.0		
9606	Homo sapiens	127891064	0	live	LOC127891064		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27738839-27739712			19	NC_000019.10	27247931.0	27248804.0	plus	0.0		
9606	Homo sapiens	127891063	0	live	LOC127891063		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27737965-27738838			19	NC_000019.10	27247057.0	27247930.0	plus	0.0		
9606	Homo sapiens	127891062	0	live	LOC127891062		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27737089-27737964			19	NC_000019.10	27246181.0	27247056.0	plus	0.0		
9606	Homo sapiens	127891061	0	live	LOC127891061		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27736489-27737057			19	NC_000019.10	27245581.0	27246149.0	plus	0.0		
9606	Homo sapiens	127891060	0	live	LOC127891060		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27735920-27736488			19	NC_000019.10	27245012.0	27245580.0	plus	0.0		
9606	Homo sapiens	127891059	0	live	LOC127891059		OCT4-NANOG hESC enhancer GRCh37_chr19:27735098-27735622			19	NC_000019.10	27244190.0	27244714.0	plus	0.0		
9606	Homo sapiens	127891058	0	live	LOC127891058		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27734156-27735007			19	NC_000019.10	27243248.0	27244099.0	plus	0.0		
9606	Homo sapiens	127891057	0	live	LOC127891057		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27733303-27734155			19	NC_000019.10	27242395.0	27243247.0	plus	0.0		
9606	Homo sapiens	127891056	0	live	LOC127891056		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:27732451-27733302			19	NC_000019.10	27241543.0	27242394.0	plus	0.0		
9606	Homo sapiens	127891055	0	live	LOC127891055		OCT4-NANOG hESC enhancer GRCh37_chr19:24630995-24631601			19	NC_000019.10	24448193.0	24448799.0	plus	0.0		
9606	Homo sapiens	127891054	0	live	LOC127891054		OCT4-NANOG hESC enhancer GRCh37_chr19:24630386-24630994			19							
9606	Homo sapiens	127891053	0	live	LOC127891053		OCT4-NANOG hESC enhancer GRCh37_chr19:24625458-24626443			19	NC_000019.10	24442656.0	24443641.0	plus	0.0		
9606	Homo sapiens	127891052	0	live	LOC127891052		OCT4-NANOG hESC enhancer GRCh37_chr19:24612793-24613735			19							
9606	Homo sapiens	127891051	0	live	LOC127891051		OCT4-NANOG hESC enhancer GRCh37_chr19:24609951-24610911			19							
9606	Homo sapiens	127891040	0	live	LOC127891040		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:23848667-23849407			19	NC_000019.10	23665865.0	23666605.0	plus	0.0		
9606	Homo sapiens	127891031	0	live	LOC127891031		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:23260515-23261088			19	NC_000019.10	23077713.0	23078286.0	plus	0.0		
9606	Homo sapiens	127891004	0	live	LOC127891004		OCT4-NANOG hESC enhancer GRCh37_chr19:21404287-21404882			19	NC_000019.10	21221485.0	21222080.0	plus	0.0		
9606	Homo sapiens	127890998	0	live	LOC127890998		OCT4-NANOG hESC enhancer GRCh37_chr19:20478616-20479251			19	NC_000019.10	20367807.0	20368442.0	plus	0.0		
9606	Homo sapiens	127890992	0	live	LOC127890992		OCT4-NANOG hESC enhancer GRCh37_chr19:20372128-20372753			19	NC_000019.10	20261319.0	20261944.0	plus	0.0		
9606	Homo sapiens	127890991	0	live	LOC127890991		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:20358871-20359676			19	NC_000019.10	20248062.0	20248867.0	plus	0.0		
9606	Homo sapiens	127890983	0	live	LOC127890983		OCT4-NANOG hESC enhancer GRCh37_chr19:20207138-20207678			19	NC_000019.10	20096329.0	20096869.0	plus	0.0		
9606	Homo sapiens	127890982	0	live	LOC127890982		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:20198607-20199204			19	NC_000019.10	20087798.0	20088395.0	plus	0.0		
9606	Homo sapiens	127890981	0	live	LOC127890981		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:20198007-20198606			19	NC_000019.10	20087198.0	20087797.0	plus	0.0		
9606	Homo sapiens	127890980	0	live	LOC127890980		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:20192845-20193700			19	NC_000019.10	20082036.0	20082891.0	plus	0.0		
9606	Homo sapiens	127890977	0	live	LOC127890977		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:20170471-20171415			19	NC_000019.10	20059662.0	20060606.0	plus	0.0		
9606	Homo sapiens	127890976	0	live	LOC127890976		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:20169525-20170470			19	NC_000019.10	20058716.0	20059661.0	plus	0.0		
9606	Homo sapiens	127890965	0	live	LOC127890965		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:19779337-19779903			19	NC_000019.10	19668528.0	19669094.0	plus	0.0		
9606	Homo sapiens	127890852	0	live	LOC127890852		OCT4-NANOG hESC enhancer GRCh37_chr19:18456925-18457507			19	NC_000019.10	18346115.0	18346697.0	plus	0.0		
9606	Homo sapiens	127890811	0	live	LOC127890811		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:17980223-17980876			19	NC_000019.10	17869414.0	17870067.0	plus	0.0		
9606	Homo sapiens	127890810	0	live	LOC127890810		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:17979569-17980222			19	NC_000019.10	17868760.0	17869413.0	plus	0.0		
9606	Homo sapiens	127890781	0	live	LOC127890781		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:17525723-17526510			19	NC_000019.10	17414914.0	17415701.0	plus	0.0		
9606	Homo sapiens	127890744	0	live	LOC127890744		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:17270809-17271626			19	NC_000019.10	17159999.0	17160816.0	plus	0.0		
9606	Homo sapiens	127890743	0	live	LOC127890743		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:17269991-17270808			19	NC_000019.10	17159181.0	17159998.0	plus	0.0		
9606	Homo sapiens	127890740	0	live	LOC127890740		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:17246411-17247020			19	NC_000019.10	17135601.0	17136210.0	plus	0.0		
9606	Homo sapiens	127890739	0	live	LOC127890739		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:17245802-17246410			19	NC_000019.10	17134992.0	17135600.0	plus	0.0		
9606	Homo sapiens	127890722	0	live	LOC127890722		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:16936141-16936818			19	NC_000019.10	16825330.0	16826007.0	plus	0.0		
9606	Homo sapiens	127890400	0	live	LOC127890400		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:10062835-10063428			19	NC_000019.10	9952159.0	9952752.0	plus	0.0		
9606	Homo sapiens	127890386	0	live	LOC127890386		OCT4-NANOG hESC enhancer GRCh37_chr19:9700111-9700757			19	NC_000019.10	9589435.0	9590081.0	plus	0.0		
9606	Homo sapiens	127890380	0	live	LOC127890380		OCT4-NANOG hESC enhancer GRCh37_chr19:9406829-9407424			19	NC_000019.10	9296153.0	9296748.0	plus	0.0		
9606	Homo sapiens	127890379	0	live	LOC127890379		OCT4-NANOG hESC enhancer GRCh37_chr19:9300121-9300643			19	NC_000019.10	9189445.0	9189967.0	plus	0.0		
9606	Homo sapiens	127890376	0	live	LOC127890376		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:9180985-9181918			19	NC_000019.10	9070309.0	9071242.0	plus	0.0		
9606	Homo sapiens	127890375	0	live	LOC127890375		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:9180050-9180984			19	NC_000019.10	9069374.0	9070308.0	plus	0.0		
9606	Homo sapiens	127890337	0	live	LOC127890337		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:8185939-8186529			19	NC_000019.10	8121055.0	8121645.0	plus	0.0		
9606	Homo sapiens	127890336	0	live	LOC127890336		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:8185348-8185938			19	NC_000019.10	8120464.0	8121054.0	plus	0.0		
9606	Homo sapiens	127890295	0	live	LOC127890295		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:7515691-7516233			19	NC_000019.10	7450805.0	7451347.0	plus	0.0		
9606	Homo sapiens	127890294	0	live	LOC127890294		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr19:7515146-7515690			19	NC_000019.10	7450260.0	7450804.0	plus	0.0		
9606	Homo sapiens	127890201	0	live	LOC127890201		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:5536495-5537158			19	NC_000019.10	5536484.0	5537147.0	plus	0.0		
9606	Homo sapiens	127890198	0	live	LOC127890198		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:5498934-5499766			19	NC_000019.10	5498923.0	5499755.0	plus	0.0		
9606	Homo sapiens	127890118	0	live	LOC127890118		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:4409317-4410128			19	NC_000019.10	4409320.0	4410131.0	plus	0.0		
9606	Homo sapiens	127890117	0	live	LOC127890117		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:4408505-4409316			19	NC_000019.10	4408508.0	4409319.0	plus	0.0		
9606	Homo sapiens	127890046	0	live	LOC127890046		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:3518044-3518846			19	NC_000019.10	3518046.0	3518848.0	plus	0.0		
9606	Homo sapiens	127890016	0	live	LOC127890016		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:2984010-2984526			19	NC_000019.10	2984012.0	2984528.0	plus	0.0		
9606	Homo sapiens	127889967	0	live	LOC127889967		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr19:2239731-2240468			19	NC_000019.10	2239732.0	2240469.0	plus	0.0		
9606	Homo sapiens	127889941	0	live	LOC127889941		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr19:2028556-2029190			19	NC_000019.10	2028557.0	2029191.0	plus	0.0		
9606	Homo sapiens	127889754	0	live	LOC127889754		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:77876558-77877483			18	NC_000018.10	80118675.0	80119600.0	plus	0.0		
9606	Homo sapiens	127889751	0	live	LOC127889751		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:77861530-77862273			18	NC_000018.10	80103649.0	80104392.0	plus	0.0		
9606	Homo sapiens	127889748	0	live	LOC127889748		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:77720052-77720736			18	NC_000018.10	79960052.0	79960736.0	plus	0.0		
9606	Homo sapiens	127889709	0	live	LOC127889709		OCT4-NANOG hESC enhancer GRCh37_chr18:76941895-76942463			18	NC_000018.10	79181895.0	79182463.0	plus	0.0		
9606	Homo sapiens	127889703	0	live	LOC127889703		OCT4-NANOG hESC enhancer GRCh37_chr18:76743410-76744168			18	NC_000018.10	78983410.0	78984168.0	plus	0.0		
9606	Homo sapiens	127889702	0	live	LOC127889702		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:76741235-76742064			18	NC_000018.10	78981235.0	78982064.0	plus	0.0		
9606	Homo sapiens	127889673	0	live	LOC127889673		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:75899055-75899698			18	NC_000018.10	78139055.0	78139698.0	plus	0.0		
9606	Homo sapiens	127889672	0	live	LOC127889672		OCT4-NANOG hESC enhancer GRCh37_chr18:75898411-75899054			18	NC_000018.10	78138411.0	78139054.0	plus	0.0		
9606	Homo sapiens	127889667	0	live	LOC127889667		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:75718641-75719385			18	NC_000018.10	78006685.0	78007429.0	plus	0.0		
9606	Homo sapiens	127889666	0	live	LOC127889666		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:75717895-75718640			18	NC_000018.10	78005939.0	78006684.0	plus	0.0		
9606	Homo sapiens	127889636	0	live	LOC127889636		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:74809361-74810118			18	NC_000018.10	77097405.0	77098162.0	plus	0.0		
9606	Homo sapiens	127889635	0	live	LOC127889635		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:74808602-74809360			18	NC_000018.10	77096646.0	77097404.0	plus	0.0		
9606	Homo sapiens	127889586	0	live	LOC127889586		OCT4-NANOG hESC enhancer GRCh37_chr18:73649128-73649670			18	NC_000018.10	75937173.0	75937715.0	plus	0.0		
9606	Homo sapiens	127889584	0	live	LOC127889584		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:73559065-73559702			18	NC_000018.10	75847110.0	75847747.0	plus	0.0		
9606	Homo sapiens	127889583	0	live	LOC127889583		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:73558425-73559064			18	NC_000018.10	75846470.0	75847109.0	plus	0.0		
9606	Homo sapiens	127889575	0	live	LOC127889575		OCT4-NANOG hESC enhancer GRCh37_chr18:73222091-73222736			18	NC_000018.10	75510136.0	75510781.0	plus	0.0		
9606	Homo sapiens	127889571	0	live	LOC127889571		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:73062287-73063231			18	NC_000018.10	75350332.0	75351276.0	plus	0.0		
9606	Homo sapiens	127889570	0	live	LOC127889570		OCT4-NANOG-H3K4me1 hESC enhancer GRCh37_chr18:73061340-73062286			18	NC_000018.10	75349385.0	75350331.0	plus	0.0		
9606	Homo sapiens	127889556	0	live	LOC127889556		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:72633404-72634002			18	NC_000018.10	74921448.0	74922046.0	plus	0.0		
9606	Homo sapiens	127889555	0	live	LOC127889555		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:72632804-72633403			18	NC_000018.10	74920848.0	74921447.0	plus	0.0		
9606	Homo sapiens	127889547	0	live	LOC127889547		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:72079090-72079848			18	NC_000018.10	74411855.0	74412613.0	plus	0.0		
9606	Homo sapiens	127889543	0	live	LOC127889543		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:71948314-71948841			18	NC_000018.10	74281079.0	74281606.0	plus	0.0		
9606	Homo sapiens	127889536	0	live	LOC127889536		OCT4-NANOG hESC enhancer GRCh37_chr18:71098754-71099424			18	NC_000018.10	73431519.0	73432189.0	plus	0.0		
9606	Homo sapiens	127889534	0	live	LOC127889534		OCT4-NANOG hESC enhancer GRCh37_chr18:70912438-70913029			18	NC_000018.10	73245203.0	73245794.0	plus	0.0		
9606	Homo sapiens	127889532	0	live	LOC127889532		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:70358950-70359733			18	NC_000018.10	72691715.0	72692498.0	plus	0.0		
9606	Homo sapiens	127889531	0	live	LOC127889531		OCT4-NANOG hESC enhancer GRCh37_chr18:69758554-69759075			18	NC_000018.10	72091319.0	72091840.0	plus	0.0		
9606	Homo sapiens	127889530	0	live	LOC127889530		OCT4-NANOG hESC enhancer GRCh37_chr18:68971933-68972632			18	NC_000018.10	71304697.0	71305396.0	plus	0.0		
9606	Homo sapiens	127889524	0	live	LOC127889524		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:68033479-68034190			18	NC_000018.10	70366243.0	70366954.0	plus	0.0		
9606	Homo sapiens	127889518	0	live	LOC127889518		OCT4-NANOG hESC enhancer GRCh37_chr18:67373070-67373873			18	NC_000018.10	69705834.0	69706637.0	plus	0.0		
9606	Homo sapiens	127889515	0	live	LOC127889515		OCT4-NANOG hESC enhancer GRCh37_chr18:66231510-66232069			18	NC_000018.10	68564273.0	68564832.0	plus	0.0		
9606	Homo sapiens	127889514	0	live	LOC127889514		OCT4-NANOG hESC enhancer GRCh37_chr18:65888487-65889038			18	NC_000018.10	68221250.0	68221801.0	plus	0.0		
9606	Homo sapiens	127889513	0	live	LOC127889513		OCT4-NANOG hESC enhancer GRCh37_chr18:65772919-65773527			18	NC_000018.10	68105682.0	68106290.0	plus	0.0		
9606	Homo sapiens	127889506	0	live	LOC127889506		OCT4-NANOG hESC enhancer GRCh37_chr18:63938916-63939801			18	NC_000018.10	66271679.0	66272564.0	plus	0.0		
9606	Homo sapiens	127889505	0	live	LOC127889505		OCT4-NANOG hESC enhancer GRCh37_chr18:63574261-63574822			18	NC_000018.10	65907025.0	65907586.0	plus	0.0		
9606	Homo sapiens	127889504	0	live	LOC127889504		OCT4-NANOG hESC enhancer GRCh37_chr18:63573697-63574260			18	NC_000018.10	65906461.0	65907024.0	plus	0.0		
9606	Homo sapiens	127889500	0	live	LOC127889500		OCT4-NANOG hESC enhancer GRCh37_chr18:63032444-63033384			18	NC_000018.10	65365208.0	65366148.0	plus	0.0		
9606	Homo sapiens	127889498	0	live	LOC127889498		OCT4-NANOG hESC enhancer GRCh37_chr18:62084104-62084671			18	NC_000018.10	64416869.0	64417436.0	plus	0.0		
9606	Homo sapiens	127889497	0	live	LOC127889497		OCT4-NANOG hESC enhancer GRCh37_chr18:61783938-61784528			18	NC_000018.10	64116704.0	64117294.0	plus	0.0		
9606	Homo sapiens	127889494	0	live	LOC127889494		OCT4-NANOG hESC enhancer GRCh37_chr18:61178432-61178952			18	NC_000018.10	63511199.0	63511719.0	plus	0.0		
9606	Homo sapiens	127889488	0	live	LOC127889488		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:60573765-60574376			18	NC_000018.10	62906532.0	62907143.0	plus	0.0		
9606	Homo sapiens	127889487	0	live	LOC127889487		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:60573152-60573764			18	NC_000018.10	62905919.0	62906531.0	plus	0.0		
9606	Homo sapiens	127889483	0	live	LOC127889483		OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr18:60544855-60545355			18	NC_000018.10	62877622.0	62878122.0	plus	0.0		
9606	Homo sapiens	127889480	0	live	LOC127889480		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:60427134-60428104			18	NC_000018.10	62759901.0	62760871.0	plus	0.0		
9606	Homo sapiens	127889479	0	live	LOC127889479		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:60419091-60419986			18	NC_000018.10	62751858.0	62752753.0	plus	0.0		
9606	Homo sapiens	127889478	0	live	LOC127889478		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:60418194-60419090			18	NC_000018.10	62750961.0	62751857.0	plus	0.0		
9606	Homo sapiens	127889472	0	live	LOC127889472		OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr18:59668798-59669636			18	NC_000018.10	62001565.0	62002403.0	plus	0.0		
